pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-29T13:54:59.995847,0,49.0086448,8.3981040,112990,343.8000000,-608.2000000,2.1000000,3,10,0
2011-09-29T13:55:00.095847,100,49.0086453,8.3981030,112982,360.3000000,-638.4000000,5.5000000,3,10,1
2011-09-29T13:55:00.195847,200,49.0086456,8.3981021,112977,385.2000000,-647.6000000,9.0000000,3,10,2
2011-09-29T13:55:00.295847,300,49.0086460,8.3981012,112975,401.5000000,-665.3000000,-3.5000000,3,10,3
2011-09-29T13:55:00.395847,400,49.0086464,8.3981001,112974,406.6000000,-681.0000000,-10.5000000,3,10,4
2011-09-29T13:55:00.495847,500,49.0086469,8.3980992,112969,410.6000000,-657.9000000,2.7000000,3,10,5
2011-09-29T13:55:00.595847,600,49.0086472,8.3980984,112965,380.1000000,-621.0000000,16.9000000,3,10,6
2011-09-29T13:55:00.695847,700,49.0086476,8.3980975,112964,328.5000000,-586.1000000,20.1000000,3,10,7
2011-09-29T13:55:00.795847,800,49.0086478,8.3980968,112960,311.5000000,-545.7000000,35.0000000,3,10,8
2011-09-29T13:55:00.895847,900,49.0086482,8.3980960,112952,297.6000000,-499.1000000,35.6000000,3,10,9
2011-09-29T13:55:00.995847,1000,49.0086484,8.3980954,112946,272.1000000,-455.2000000,23.7000000,3,10,10
2011-09-29T13:55:01.095847,1100,49.0086486,8.3980948,112944,247.1000000,-408.5000000,5.7000000,3,10,11
2011-09-29T13:55:01.195847,1200,49.0086488,8.3980942,112947,211.0000000,-361.7000000,-4.3000000,3,10,12
2011-09-29T13:55:01.295847,1300,49.0086489,8.3980937,112947,183.6000000,-315.9000000,2.9000000,3,10,13
2011-09-29T13:55:01.395847,1400,49.0086491,8.3980933,112944,180.8000000,-282.9000000,16.8000000,3,10,14
2011-09-29T13:55:01.495847,1500,49.0086492,8.3980929,112939,200.5000000,-310.2000000,26.8000000,3,10,15
2011-09-29T13:55:01.595847,1600,49.0086494,8.3980924,112933,215.5000000,-372.6000000,31.9000000,3,10,16
2011-09-29T13:55:01.695847,1700,49.0086496,8.3980917,112923,245.4000000,-441.1000000,27.5000000,3,10,17
2011-09-29T13:55:01.795847,1800,49.0086499,8.3980910,112919,282.7000000,-500.2000000,26.0000000,3,10,18
2011-09-29T13:55:01.895847,1900,49.0086502,8.3980901,112914,307.4000000,-558.7000000,28.2000000,3,10,19
2011-09-29T13:55:01.995847,2000,49.0086505,8.3980892,112910,331.2000000,-622.4000000,26.8000000,3,10,20
2011-09-29T13:55:02.095847,2100,49.0086508,8.3980882,112910,356.1000000,-682.1000000,29.4000000,3,10,21
2011-09-29T13:55:02.195847,2200,49.0086511,8.3980870,112910,375.2000000,-745.9000000,36.0000000,3,10,22
2011-09-29T13:55:02.295847,2300,49.0086515,8.3980859,112908,402.1000000,-805.4000000,50.9000000,3,10,23
