pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-26T13:11:15.406628,0,49.0155389,8.4363696,115836,6986.4000000,-3478.2000000,-18.9000000,3,8,0
2011-09-26T13:11:15.506628,100,49.0155450,8.4363649,115839,6848.4000000,-3375.1000000,-21.3000000,3,8,1
2011-09-26T13:11:15.606628,200,49.0155516,8.4363600,115839,6693.1000000,-3264.8000000,-3.3000000,3,8,2
2011-09-26T13:11:15.706628,300,49.0155575,8.4363558,115833,6555.1000000,-3140.0000000,10.1000000,3,8,3
2011-09-26T13:11:15.806628,400,49.0155632,8.4363517,115829,6411.8000000,-3012.9000000,6.9000000,3,10,4
2011-09-26T13:11:15.906628,500,49.0155694,8.4363474,115823,6246.6000000,-2880.7000000,37.3000000,3,10,5
2011-09-26T13:11:16.006628,600,49.0155750,8.4363438,115821,6114.7000000,-2738.8000000,60.0000000,3,10,6
2011-09-26T13:11:16.106628,700,49.0155804,8.4363404,115809,5997.4000000,-2571.1000000,80.6000000,3,10,7
2011-09-26T13:11:16.206628,800,49.0155863,8.4363368,115794,5882.4000000,-2407.1000000,64.4000000,3,10,8
2011-09-26T13:11:16.306628,900,49.0155915,8.4363337,115774,5785.9000000,-2246.2000000,44.3000000,3,10,9
2011-09-26T13:11:16.406628,1000,49.0155967,8.4363308,115756,5694.4000000,-2066.1000000,26.7000000,3,10,10
2011-09-26T13:11:16.506628,1100,49.0156023,8.4363279,115744,5606.9000000,-1872.7000000,21.1000000,3,10,11
2011-09-26T13:11:16.606628,1200,49.0156074,8.4363256,115732,5589.0000000,-1732.3000000,56.4000000,3,10,12
2011-09-26T13:11:16.706628,1300,49.0156131,8.4363232,115709,5606.0000000,-1543.0000000,72.2000000,3,10,13
2011-09-26T13:11:16.806628,1400,49.0156182,8.4363213,115690,5638.2000000,-1338.6000000,38.6000000,3,11,14
2011-09-26T13:11:16.906628,1500,49.0156234,8.4363198,115681,5661.8000000,-1119.9000000,-0.2000000,3,11,15
2011-09-26T13:11:17.006628,1600,49.0156291,8.4363185,115675,5664.3000000,-886.7000000,-30.6000000,3,11,16
2011-09-26T13:11:17.106628,1700,49.0156343,8.4363176,115676,5662.9000000,-668.8000000,-54.9000000,3,11,17
2011-09-26T13:11:17.206628,1800,49.0156394,8.4363170,115677,5656.7000000,-431.1000000,-57.2000000,3,11,18
2011-09-26T13:11:17.306628,1900,49.0156451,8.4363168,115680,5636.1000000,-158.2000000,-50.0000000,3,11,19
2011-09-26T13:11:17.406628,2000,49.0156502,8.4363169,115688,5602.6000000,85.6000000,-76.6000000,3,11,20
2011-09-26T13:11:17.506628,2100,49.0156558,8.4363175,115697,5579.1000000,341.2000000,-98.8000000,3,11,21
2011-09-26T13:11:17.606628,2200,49.0156608,8.4363183,115696,5595.0000000,543.4000000,-68.6000000,3,11,22
2011-09-26T13:11:17.706628,2300,49.0156664,8.4363195,115685,5615.7000000,768.4000000,-36.3000000,3,13,23
2011-09-26T13:11:17.806628,2400,49.0156715,8.4363208,115668,5632.9000000,993.1000000,-30.4000000,3,13,24
2011-09-26T13:11:17.906628,2500,49.0156766,8.4363226,115664,5629.7000000,1276.8000000,-71.9000000,3,13,25
2011-09-26T13:11:18.006628,2600,49.0156817,8.4363248,115662,5618.8000000,1566.8000000,-116.7000000,3,13,26
2011-09-26T13:11:18.106628,2700,49.0156874,8.4363276,115667,5587.7000000,1884.8000000,-73.4000000,3,13,27
2011-09-26T13:11:18.206628,2800,49.0156924,8.4363306,115670,5543.5000000,2181.2000000,-43.6000000,3,13,28
2011-09-26T13:11:18.306628,2900,49.0156979,8.4363344,115676,5488.2000000,2500.3000000,-55.5000000,3,13,29
2011-09-26T13:11:18.406628,3000,49.0157029,8.4363383,115683,5417.4000000,2802.8000000,-65.2000000,3,13,30
2011-09-26T13:11:18.506628,3100,49.0157078,8.4363426,115689,5316.7000000,3116.6000000,-54.7000000,3,13,31
2011-09-26T13:11:18.606628,3200,49.0157125,8.4363474,115692,5191.2000000,3436.7000000,-48.9000000,3,13,32
