pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-26T15:26:02.154765,0,49.0012948,8.4597241,121971,-24.0000000,-16.5000000,5.8000000,3,13,0
2011-09-26T15:26:02.254765,100,49.0012951,8.4597245,121948,-23.8000000,-16.2000000,6.2000000,3,13,1
2011-09-26T15:26:02.354765,200,49.0012953,8.4597248,121934,-23.1000000,-15.7000000,6.4000000,3,13,2
2011-09-26T15:26:02.454765,300,49.0012955,8.4597251,121919,-22.5000000,-15.3000000,6.3000000,3,13,3
2011-09-26T15:26:02.554765,400,49.0012956,8.4597252,121909,-22.0000000,-15.0000000,6.3000000,3,13,4
2011-09-26T15:26:02.654765,500,49.0012958,8.4597254,121898,-21.7000000,-14.5000000,6.6000000,3,13,5
2011-09-26T15:26:02.754765,600,49.0012960,8.4597257,121881,-21.6000000,-14.0000000,6.4000000,3,13,6
2011-09-26T15:26:02.854765,700,49.0012961,8.4597259,121872,-21.3000000,-13.9000000,6.3000000,3,13,7
2011-09-26T15:26:02.954765,800,49.0012963,8.4597261,121861,-21.3000000,-13.5000000,6.1000000,3,13,8
2011-09-26T15:26:03.054765,900,49.0012964,8.4597263,121854,-20.7000000,-13.3000000,5.9000000,3,13,9
2011-09-26T15:26:03.154765,1000,49.0012966,8.4597265,121843,-19.9000000,-12.6000000,6.0000000,3,13,10
2011-09-26T15:26:03.254765,1100,49.0012968,8.4597267,121834,-18.8000000,-12.2000000,5.6000000,3,13,11
2011-09-26T15:26:03.354765,1200,49.0012970,8.4597269,121825,-17.7000000,-11.5000000,5.7000000,3,13,12
2011-09-26T15:26:03.454765,1300,49.0012971,8.4597270,121819,-16.8000000,-11.1000000,5.6000000,3,13,13
2011-09-26T15:26:03.554765,1400,49.0012972,8.4597272,121812,-15.8000000,-10.7000000,5.4000000,3,13,14
2011-09-26T15:26:03.654765,1500,49.0012973,8.4597272,121806,-15.2000000,-10.3000000,5.7000000,3,13,15
2011-09-26T15:26:03.754765,1600,49.0012974,8.4597273,121801,-14.7000000,-10.2000000,5.7000000,3,13,16
2011-09-26T15:26:03.854765,1700,49.0012975,8.4597274,121794,-14.5000000,-9.8000000,6.0000000,3,13,17
2011-09-26T15:26:03.954765,1800,49.0012976,8.4597275,121791,-14.3000000,-9.9000000,6.2000000,3,13,18
