pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-26T14:18:15.074973,0,49.0180849,8.3526133,112729,-13148.1000000,5300.7000000,18.7000000,3,7,0
2011-09-26T14:18:15.174973,100,49.0180730,8.3526208,112731,-13125.2000000,5289.3000000,24.8000000,3,7,1
2011-09-26T14:18:15.274973,200,49.0180601,8.3526289,112723,-13097.8000000,5279.8000000,38.0000000,3,7,2
2011-09-26T14:18:15.374973,300,49.0180483,8.3526363,112714,-13078.2000000,5269.9000000,33.1000000,3,7,3
2011-09-26T14:18:15.474973,400,49.0180365,8.3526437,112714,-13062.3000000,5255.9000000,25.9000000,3,7,4
2011-09-26T14:18:15.574973,500,49.0180236,8.3526518,112710,-13047.8000000,5227.2000000,24.0000000,3,7,5
2011-09-26T14:18:15.674973,600,49.0180119,8.3526590,112713,-13032.5000000,5194.9000000,33.7000000,3,7,6
2011-09-26T14:18:15.774973,700,49.0180002,8.3526662,112717,-13012.9000000,5170.7000000,35.6000000,3,7,7
2011-09-26T14:18:15.874973,800,49.0179874,8.3526741,112718,-12993.6000000,5150.8000000,24.2000000,3,7,8
2011-09-26T14:18:15.974973,900,49.0179757,8.3526812,112719,-12975.1000000,5138.4000000,8.6000000,3,7,9
2011-09-26T14:18:16.074973,1000,49.0179640,8.3526883,112725,-12959.1000000,5122.6000000,5.3000000,3,7,10
2011-09-26T14:18:16.174973,1100,49.0179512,8.3526961,112733,-12940.9000000,5098.0000000,5.5000000,3,7,11
2011-09-26T14:18:16.274973,1200,49.0179396,8.3527032,112745,-12922.0000000,5071.4000000,23.4000000,3,7,12
2011-09-26T14:18:16.374973,1300,49.0179280,8.3527101,112754,-12908.9000000,5041.6000000,27.9000000,3,7,13
2011-09-26T14:18:16.474973,1400,49.0179152,8.3527178,112766,-12892.0000000,5016.2000000,20.0000000,3,7,14
2011-09-26T14:18:16.574973,1500,49.0179036,8.3527247,112777,-12877.5000000,4987.3000000,23.3000000,3,7,15
2011-09-26T14:18:16.674973,1600,49.0178921,8.3527316,112788,-12865.4000000,4960.9000000,18.3000000,3,8,16
2011-09-26T14:18:16.774973,1700,49.0178793,8.3527391,112800,-12852.0000000,4927.5000000,19.9000000,3,8,17
2011-09-26T14:18:16.874973,1800,49.0178678,8.3527458,112807,-12835.0000000,4893.5000000,34.4000000,3,8,18
2011-09-26T14:18:16.974973,1900,49.0178563,8.3527526,112813,-12817.2000000,4863.9000000,40.1000000,3,8,19
