pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-10-03T12:55:34.997992,0,48.9825452,8.3903661,116382,5911.8000000,3744.0000000,-153.6000000,3,8,0
2011-10-03T12:55:35.097992,100,48.9825518,8.3903713,116382,5999.9000000,3758.4000000,-142.7000000,3,8,1
2011-10-03T12:55:35.197992,200,48.9825585,8.3903766,116383,6088.1000000,3772.8000000,-131.8000000,3,8,2
2011-10-03T12:55:35.297992,300,48.9825651,8.3903818,116384,6176.2000000,3787.1000000,-120.9000000,3,8,3
2011-10-03T12:55:35.397992,400,48.9825717,8.3903871,116385,6264.3000000,3801.5000000,-110.0000000,3,8,4
2011-10-03T12:55:35.497992,500,48.9825783,8.3903923,116386,6352.4000000,3815.9000000,-99.1000000,3,8,5
2011-10-03T12:55:35.597992,600,48.9825849,8.3903976,116387,6440.6000000,3830.2000000,-88.2000000,3,8,6
2011-10-03T12:55:35.697992,700,48.9825915,8.3904028,116388,6528.7000000,3844.6000000,-77.3000000,3,8,7
2011-10-03T12:55:35.797992,800,48.9825981,8.3904081,116389,6616.8000000,3859.0000000,-66.4000000,3,8,8
2011-10-03T12:55:35.897992,900,48.9826047,8.3904133,116389,6704.9000000,3873.3000000,-55.5000000,3,8,9
2011-10-03T12:55:35.997992,1000,48.9826113,8.3904186,116390,6793.1000000,3887.7000000,-44.6000000,3,8,10
2011-10-03T12:55:36.097992,1100,48.9826179,8.3904238,116391,6881.2000000,3902.1000000,-33.7000000,3,8,11
2011-10-03T12:55:36.197992,1200,48.9826245,8.3904291,116392,6969.3000000,3916.4000000,-22.8000000,3,8,12
2011-10-03T12:55:36.297992,1300,48.9826311,8.3904343,116393,7057.4000000,3930.8000000,-11.9000000,3,8,13
2011-10-03T12:55:36.397992,1400,48.9826377,8.3904396,116394,7145.6000000,3945.2000000,-1.0000000,3,8,14
2011-10-03T12:55:36.497992,1500,48.9826443,8.3904448,116395,7236.3000000,3961.9000000,-2.3000000,3,8,15
2011-10-03T12:55:36.597992,1600,48.9826510,8.3904501,116395,7321.8000000,3973.9000000,20.8000000,3,8,16
2011-10-03T12:55:36.697992,1700,48.9826577,8.3904554,116396,7409.8000000,3986.6000000,19.9000000,3,8,17
2011-10-03T12:55:36.797992,1800,48.9826651,8.3904612,116398,7500.3000000,4005.4000000,8.1000000,3,8,18
2011-10-03T12:55:36.897992,1900,48.9826720,8.3904666,116402,7579.4000000,4024.4000000,-40.8000000,3,8,19
2011-10-03T12:55:36.997992,2000,48.9826789,8.3904720,116408,7638.6000000,4062.2000000,-62.1000000,3,8,20
2011-10-03T12:55:37.097992,2100,48.9826866,8.3904781,116414,7704.6000000,4077.5000000,-48.9000000,3,8,21
2011-10-03T12:55:37.197992,2200,48.9826936,8.3904836,116416,7757.3000000,4084.9000000,-39.4000000,3,8,22
2011-10-03T12:55:37.297992,2300,48.9827014,8.3904897,116418,7804.0000000,4102.9000000,-24.2000000,3,8,23
2011-10-03T12:55:37.397992,2400,48.9827085,8.3904952,116420,7852.3000000,4118.2000000,-21.6000000,3,8,24
2011-10-03T12:55:37.497992,2500,48.9827156,8.3905008,116423,7906.8000000,4128.3000000,-36.4000000,3,8,25
2011-10-03T12:55:37.597992,2600,48.9827235,8.3905070,116431,7973.7000000,4131.4000000,-56.7000000,3,8,26
2011-10-03T12:55:37.697992,2700,48.9827307,8.3905126,116439,8017.8000000,4161.0000000,-42.8000000,3,8,27
2011-10-03T12:55:37.797992,2800,48.9827380,8.3905183,116442,8057.6000000,4195.8000000,-2.4000000,3,8,28
2011-10-03T12:55:37.897992,2900,48.9827460,8.3905246,116439,8104.4000000,4234.2000000,36.2000000,3,8,29
2011-10-03T12:55:37.997992,3000,48.9827533,8.3905304,116432,8148.3000000,4262.9000000,66.4000000,3,7,30
2011-10-03T12:55:38.097992,3100,48.9827614,8.3905368,116424,8192.7000000,4296.5000000,90.1000000,3,7,31
2011-10-03T12:55:38.197992,3200,48.9827688,8.3905427,116420,8232.8000000,4330.0000000,49.0000000,3,7,32
2011-10-03T12:55:38.297992,3300,48.9827763,8.3905486,116422,8274.7000000,4376.7000000,-13.9000000,3,7,33
2011-10-03T12:55:38.397992,3400,48.9827845,8.3905551,116427,8324.6000000,4414.7000000,-49.4000000,3,7,34
2011-10-03T12:55:38.497992,3500,48.9827920,8.3905611,116431,8350.2000000,4440.2000000,-44.9000000,3,7,35
2011-10-03T12:55:38.597992,3600,48.9827995,8.3905672,116428,8361.3000000,4466.6000000,18.0000000,3,7,36
2011-10-03T12:55:38.697992,3700,48.9828078,8.3905738,116418,8405.9000000,4453.7000000,78.1000000,3,7,37
2011-10-03T12:55:38.797992,3800,48.9828154,8.3905798,116411,8459.2000000,4437.4000000,52.3000000,3,7,38
2011-10-03T12:55:38.897992,3900,48.9828232,8.3905860,116419,8517.1000000,4443.2000000,21.0000000,3,7,39
2011-10-03T12:55:38.997992,4000,48.9828322,8.3905929,116457,8580.3000000,4440.9000000,-23.1000000,3,8,40
2011-10-03T12:55:39.097992,4100,48.9828402,8.3905992,116482,8620.1000000,4432.3000000,-36.5000000,3,8,41
