pc_time,ts_ms,gyroX,gyroY,gyroZ,accelX,accelY,accelZ
2011-09-26T14:27:16.227585,0,-0.584101,0.256078,2.395630,0.073966,0.061073,1.006965
2011-09-26T14:27:16.237585,10,-0.563378,0.253118,2.400351,0.073111,0.060149,1.004879
2011-09-26T14:27:16.247585,20,-0.542656,0.250159,2.405073,0.072257,0.059226,1.002793
2011-09-26T14:27:16.257585,30,-0.521933,0.247200,2.409794,0.071402,0.058303,1.000707
2011-09-26T14:27:16.267585,40,-0.501210,0.244241,2.414516,0.070547,0.057379,0.998621
2011-09-26T14:27:16.277585,50,-0.480487,0.241282,2.419237,0.069693,0.056456,0.996535
2011-09-26T14:27:16.287585,60,-0.459765,0.238323,2.423959,0.068838,0.055533,0.994449
2011-09-26T14:27:16.297585,70,-0.439042,0.235364,2.428680,0.067984,0.054609,0.992364
2011-09-26T14:27:16.307585,80,-0.418319,0.232405,2.433402,0.067129,0.053686,0.990278
2011-09-26T14:27:16.317585,90,-0.397597,0.229445,2.438123,0.066275,0.052762,0.988192
2011-09-26T14:27:16.327585,100,-0.376874,0.226486,2.442845,0.065420,0.051839,0.986106
2011-09-26T14:27:16.337585,110,-0.356282,0.223402,2.447573,0.064568,0.050918,0.984021
2011-09-26T14:27:16.347585,120,-0.454703,0.106613,2.458588,0.065303,0.052149,0.982914
2011-09-26T14:27:16.357585,130,-0.553124,-0.010176,2.469603,0.066039,0.053381,0.981807
2011-09-26T14:27:16.367585,140,-0.651545,-0.126965,2.480618,0.066775,0.054612,0.980700
2011-09-26T14:27:16.377585,150,-0.749966,-0.243754,2.491633,0.067510,0.055843,0.979593
2011-09-26T14:27:16.387585,160,-0.848387,-0.360543,2.502648,0.068246,0.057075,0.978486
2011-09-26T14:27:16.397585,170,-0.946809,-0.477332,2.513663,0.068982,0.058306,0.977378
2011-09-26T14:27:16.407585,180,-1.045230,-0.594121,2.524678,0.069718,0.059538,0.976271
2011-09-26T14:27:16.417585,190,-1.143651,-0.710910,2.535693,0.070453,0.060769,0.975164
2011-09-26T14:27:16.427585,200,-1.242072,-0.827699,2.546708,0.071189,0.062000,0.974057
2011-09-26T14:27:16.437585,210,-1.340493,-0.944488,2.557722,0.071925,0.063232,0.972950
2011-09-26T14:27:16.447585,220,-1.325478,-1.035789,2.554269,0.072349,0.062348,0.977680
2011-09-26T14:27:16.457585,230,-1.310269,-1.127047,2.550791,0.072773,0.061462,0.982420
2011-09-26T14:27:16.467585,240,-1.295059,-1.218304,2.547313,0.073198,0.060575,0.987160
2011-09-26T14:27:16.477585,250,-1.279850,-1.309562,2.543835,0.073622,0.059688,0.991900
2011-09-26T14:27:16.487585,260,-1.264641,-1.400819,2.540357,0.074046,0.058801,0.996640
2011-09-26T14:27:16.497585,270,-1.249432,-1.492076,2.536879,0.074470,0.057914,1.001380
2011-09-26T14:27:16.507585,280,-1.234222,-1.583334,2.533400,0.074894,0.057027,1.006120
2011-09-26T14:27:16.517585,290,-1.219013,-1.674591,2.529922,0.075318,0.056141,1.010860
2011-09-26T14:27:16.527585,300,-1.203804,-1.765849,2.526444,0.075742,0.055254,1.015600
2011-09-26T14:27:16.537585,310,-1.188595,-1.857106,2.522966,0.076167,0.054367,1.020340
2011-09-26T14:27:16.547585,320,-1.194436,-1.755209,2.542963,0.077843,0.052626,1.023567
2011-09-26T14:27:16.557585,330,-1.200308,-1.653038,2.562993,0.079521,0.050884,1.026793
2011-09-26T14:27:16.567585,340,-1.206180,-1.550866,2.583023,0.081200,0.049142,1.030019
2011-09-26T14:27:16.577585,350,-1.212051,-1.448695,2.603053,0.082878,0.047400,1.033244
2011-09-26T14:27:16.587585,360,-1.217923,-1.346524,2.623083,0.084556,0.045658,1.036470
2011-09-26T14:27:16.597585,370,-1.223794,-1.244353,2.643113,0.086235,0.043916,1.039696
2011-09-26T14:27:16.607585,380,-1.229666,-1.142181,2.663143,0.087913,0.042174,1.042921
2011-09-26T14:27:16.617585,390,-1.235537,-1.040010,2.683173,0.089591,0.040432,1.046147
2011-09-26T14:27:16.627585,400,-1.241409,-0.937839,2.703204,0.091270,0.038689,1.049373
2011-09-26T14:27:16.637585,410,-1.247281,-0.835668,2.723234,0.092948,0.036947,1.052599
2011-09-26T14:27:16.647585,420,-1.253152,-0.733496,2.743264,0.094626,0.035205,1.055824
2011-09-26T14:27:16.657585,430,-1.130528,-0.636536,2.749451,0.093348,0.035608,1.053733
2011-09-26T14:27:16.667585,440,-1.006304,-0.539640,2.755467,0.092034,0.036038,1.051575
2011-09-26T14:27:16.677585,450,-0.882079,-0.442745,2.761482,0.090719,0.036468,1.049417
2011-09-26T14:27:16.687585,460,-0.757854,-0.345849,2.767498,0.089404,0.036898,1.047259
2011-09-26T14:27:16.697585,470,-0.633630,-0.248953,2.773513,0.088089,0.037327,1.045102
2011-09-26T14:27:16.707585,480,-0.509405,-0.152058,2.779528,0.086774,0.037757,1.042944
2011-09-26T14:27:16.717585,490,-0.385180,-0.055162,2.785544,0.085460,0.038187,1.040786
2011-09-26T14:27:16.727585,500,-0.260956,0.041733,2.791559,0.084145,0.038617,1.038628
2011-09-26T14:27:16.737585,510,-0.136731,0.138629,2.797574,0.082830,0.039047,1.036471
2011-09-26T14:27:16.747585,520,-0.012506,0.235524,2.803590,0.081515,0.039476,1.034313
2011-09-26T14:27:16.757585,530,-0.026020,0.195590,2.809498,0.080844,0.040246,1.028469
2011-09-26T14:27:16.767585,540,-0.039574,0.155615,2.815406,0.080173,0.041016,1.022623
2011-09-26T14:27:16.777585,550,-0.053129,0.115640,2.821315,0.079501,0.041786,1.016778
2011-09-26T14:27:16.787585,560,-0.066683,0.075665,2.827223,0.078830,0.042556,1.010933
2011-09-26T14:27:16.797585,570,-0.080237,0.035690,2.833132,0.078159,0.043326,1.005088
2011-09-26T14:27:16.807585,580,-0.093791,-0.004285,2.839040,0.077488,0.044096,0.999243
2011-09-26T14:27:16.817585,590,-0.107345,-0.044260,2.844948,0.076817,0.044866,0.993398
2011-09-26T14:27:16.827585,600,-0.120900,-0.084235,2.850857,0.076145,0.045635,0.987552
2011-09-26T14:27:16.837585,610,-0.134454,-0.124210,2.856765,0.075474,0.046405,0.981707
2011-09-26T14:27:16.847585,620,-0.148008,-0.164185,2.862673,0.074803,0.047175,0.975862
