pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-26T14:38:23.992105,0,48.9427234,8.4143727,148790,2171.6000000,-2089.4000000,222.5000000,3,12,0
2011-09-26T14:38:24.092105,100,48.9427253,8.4143701,148750,2222.9000000,-1985.3000000,237.1000000,3,12,1
2011-09-26T14:38:24.192105,200,48.9427275,8.4143675,148695,2310.2000000,-1822.1000000,247.7000000,3,12,2
2011-09-26T14:38:24.292105,300,48.9427296,8.4143653,148652,2369.7000000,-1682.2000000,218.2000000,3,12,3
2011-09-26T14:38:24.392105,400,48.9427319,8.4143631,148615,2416.5000000,-1539.1000000,194.5000000,3,12,4
2011-09-26T14:38:24.492105,500,48.9427341,8.4143612,148582,2477.9000000,-1402.1000000,214.0000000,3,12,5
2011-09-26T14:38:24.592105,600,48.9427363,8.4143596,148548,2554.3000000,-1248.4000000,221.3000000,3,12,6
2011-09-26T14:38:24.692105,700,48.9427386,8.4143582,148513,2623.4000000,-1089.0000000,217.8000000,3,12,7
2011-09-26T14:38:24.792105,800,48.9427412,8.4143568,148485,2687.3000000,-947.3000000,201.1000000,3,12,8
2011-09-26T14:38:24.892105,900,48.9427436,8.4143557,148450,2748.6000000,-817.8000000,211.9000000,3,12,9
2011-09-26T14:38:24.992105,1000,48.9427461,8.4143549,148414,2799.0000000,-691.5000000,235.5000000,3,12,10
2011-09-26T14:38:25.092105,1100,48.9427489,8.4143541,148376,2851.0000000,-538.1000000,225.1000000,3,12,11
2011-09-26T14:38:25.192105,1200,48.9427515,8.4143536,148336,2882.4000000,-403.0000000,225.8000000,3,11,12
2011-09-26T14:38:25.292105,1300,48.9427543,8.4143533,148293,2912.3000000,-251.3000000,212.8000000,3,11,13
2011-09-26T14:38:25.392105,1400,48.9427569,8.4143532,148272,2937.8000000,-99.7000000,188.0000000,3,11,14
2011-09-26T14:38:25.492105,1500,48.9427596,8.4143534,148249,2983.7000000,61.8000000,140.8000000,3,11,15
2011-09-26T14:38:25.592105,1600,48.9427625,8.4143538,148224,3036.7000000,251.5000000,90.0000000,3,12,16
2011-09-26T14:38:25.692105,1700,48.9427653,8.4143545,148199,3080.7000000,434.1000000,71.7000000,3,12,17
2011-09-26T14:38:25.792105,1800,48.9427681,8.4143554,148174,3128.0000000,591.0000000,68.2000000,3,12,18
2011-09-26T14:38:25.892105,1900,48.9427712,8.4143566,148154,3183.1000000,747.7000000,80.5000000,3,12,19
2011-09-26T14:38:25.992105,2000,48.9427741,8.4143579,148137,3229.5000000,878.7000000,106.8000000,3,12,20
2011-09-26T14:38:26.092105,2100,48.9427770,8.4143594,148122,3262.0000000,1015.9000000,111.0000000,3,12,21
2011-09-26T14:38:26.192105,2200,48.9427802,8.4143612,148098,3287.5000000,1169.9000000,93.4000000,3,12,22
2011-09-26T14:38:26.292105,2300,48.9427831,8.4143631,148083,3303.4000000,1301.0000000,75.0000000,3,12,23
2011-09-26T14:38:26.392105,2400,48.9427863,8.4143653,148076,3323.9000000,1436.6000000,52.6000000,3,12,24
2011-09-26T14:38:26.492105,2500,48.9427893,8.4143675,148074,3355.1000000,1550.6000000,59.8000000,3,12,25
2011-09-26T14:38:26.592105,2600,48.9427924,8.4143698,148066,3394.4000000,1674.7000000,101.5000000,3,13,26
2011-09-26T14:38:26.692105,2700,48.9427955,8.4143723,148056,3448.8000000,1808.1000000,130.9000000,3,13,27
2011-09-26T14:38:26.792105,2800,48.9427990,8.4143753,148044,3523.5000000,1960.5000000,141.7000000,3,13,28
2011-09-26T14:38:26.892105,2900,48.9428022,8.4143782,148031,3603.5000000,2093.0000000,119.6000000,3,13,29
2011-09-26T14:38:26.992105,3000,48.9428055,8.4143813,148022,3694.1000000,2215.8000000,69.2000000,3,13,30
2011-09-26T14:38:27.092105,3100,48.9428093,8.4143848,148015,3805.2000000,2346.9000000,33.0000000,3,13,31
2011-09-26T14:38:27.192105,3200,48.9428127,8.4143882,148013,3906.8000000,2477.5000000,28.6000000,3,13,32
2011-09-26T14:38:27.292105,3300,48.9428163,8.4143918,148003,4000.9000000,2617.5000000,50.8000000,3,13,33
2011-09-26T14:38:27.392105,3400,48.9428199,8.4143956,147990,4087.6000000,2750.5000000,59.7000000,3,13,34
2011-09-26T14:38:27.492105,3500,48.9428240,8.4144000,147992,4172.7000000,2878.3000000,35.3000000,3,13,35
2011-09-26T14:38:27.592105,3600,48.9428278,8.4144041,148005,4237.5000000,2966.9000000,-2.3000000,3,13,36
2011-09-26T14:38:27.692105,3700,48.9428316,8.4144083,148012,4267.9000000,3028.9000000,2.6000000,3,13,37
2011-09-26T14:38:27.792105,3800,48.9428358,8.4144129,148009,4259.4000000,3068.3000000,27.2000000,3,13,38
2011-09-26T14:38:27.892105,3900,48.9428396,8.4144171,148010,4238.8000000,3081.5000000,27.4000000,3,13,39
2011-09-26T14:38:27.992105,4000,48.9428434,8.4144213,148013,4219.3000000,3086.9000000,6.8000000,3,13,40
2011-09-26T14:38:28.092105,4100,48.9428476,8.4144259,148024,4196.9000000,3088.2000000,17.5000000,3,13,41
2011-09-26T14:38:28.192105,4200,48.9428513,8.4144300,148033,4178.5000000,3082.2000000,32.6000000,3,13,42
2011-09-26T14:38:28.292105,4300,48.9428554,8.4144346,148045,4147.9000000,3072.1000000,31.3000000,3,13,43
2011-09-26T14:38:28.392105,4400,48.9428592,8.4144387,148056,4128.4000000,3047.5000000,19.7000000,3,13,44
2011-09-26T14:38:28.492105,4500,48.9428629,8.4144427,148073,4115.4000000,3011.0000000,16.5000000,3,13,45
2011-09-26T14:38:28.592105,4600,48.9428666,8.4144468,148081,4098.7000000,2985.5000000,24.0000000,3,13,46
2011-09-26T14:38:28.692105,4700,48.9428706,8.4144512,148096,4080.9000000,2967.0000000,24.0000000,3,13,47
2011-09-26T14:38:28.792105,4800,48.9428743,8.4144552,148101,4064.4000000,2960.7000000,20.3000000,3,13,48
2011-09-26T14:38:28.892105,4900,48.9428780,8.4144593,148105,4062.5000000,2959.0000000,5.4000000,3,13,49
