pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-26T13:12:03.968689,0,49.0195055,8.4432377,114139,12580.3000000,12390.5000000,-9.2000000,3,11,0
2011-09-26T13:12:04.068689,100,49.0195168,8.4432545,114139,12585.3000000,12337.5000000,4.0000000,3,11,1
2011-09-26T13:12:04.168689,200,49.0195281,8.4432713,114135,12584.3000000,12291.6000000,20.0000000,3,11,2
2011-09-26T13:12:04.268689,300,49.0195406,8.4432897,114130,12580.6000000,12248.9000000,27.1000000,3,11,3
2011-09-26T13:12:04.368689,400,49.0195519,8.4433064,114124,12572.0000000,12211.9000000,45.1000000,3,11,4
2011-09-26T13:12:04.468689,500,49.0195632,8.4433230,114116,12559.5000000,12176.2000000,65.3000000,3,11,5
2011-09-26T13:12:04.568689,600,49.0195756,8.4433412,114106,12545.5000000,12136.1000000,72.8000000,3,11,6
2011-09-26T13:12:04.668689,700,49.0195869,8.4433578,114099,12530.4000000,12101.2000000,70.1000000,3,11,7
2011-09-26T13:12:04.768689,800,49.0195981,8.4433743,114095,12517.3000000,12065.8000000,50.3000000,3,11,8
2011-09-26T13:12:04.868689,900,49.0196105,8.4433924,114095,12505.2000000,12028.1000000,18.1000000,3,11,9
2011-09-26T13:12:04.968689,1000,49.0196217,8.4434087,114098,12492.9000000,11990.9000000,-9.0000000,3,11,10
2011-09-26T13:12:05.068689,1100,49.0196330,8.4434251,114103,12481.3000000,11956.5000000,-31.8000000,3,11,11
2011-09-26T13:12:05.168689,1200,49.0196453,8.4434430,114110,12467.9000000,11916.9000000,-54.6000000,3,11,12
2011-09-26T13:12:05.268689,1300,49.0196565,8.4434592,114115,12457.5000000,11881.0000000,-56.2000000,3,10,13
2011-09-26T13:12:05.368689,1400,49.0196677,8.4434754,114119,12446.4000000,11847.8000000,-48.8000000,3,10,14
2011-09-26T13:12:05.468689,1500,49.0196800,8.4434931,114122,12429.7000000,11812.3000000,-20.1000000,3,10,15
2011-09-26T13:12:05.568689,1600,49.0196912,8.4435092,114124,12408.2000000,11786.0000000,-9.8000000,3,10,16
2011-09-26T13:12:05.668689,1700,49.0197023,8.4435253,114123,12380.9000000,11764.0000000,9.2000000,3,10,17
2011-09-26T13:12:05.768689,1800,49.0197145,8.4435429,114122,12353.0000000,11743.8000000,6.1000000,3,10,18
2011-09-26T13:12:05.868689,1900,49.0197256,8.4435590,114117,12317.5000000,11718.1000000,35.8000000,3,10,19
2011-09-26T13:12:05.968689,2000,49.0197367,8.4435749,114113,12279.3000000,11677.6000000,30.6000000,3,10,20
2011-09-26T13:12:06.068689,2100,49.0197488,8.4435924,114111,12235.8000000,11628.1000000,0.6000000,3,10,21
2011-09-26T13:12:06.168689,2200,49.0197597,8.4436082,114111,12182.3000000,11577.8000000,-5.8000000,3,10,22
2011-09-26T13:12:06.268689,2300,49.0197706,8.4436239,114109,12120.2000000,11513.6000000,5.0000000,3,10,23
2011-09-26T13:12:06.368689,2400,49.0197825,8.4436411,114106,12037.3000000,11433.4000000,23.3000000,3,10,24
2011-09-26T13:12:06.468689,2500,49.0197933,8.4436566,114102,11955.9000000,11349.4000000,26.3000000,3,10,25
2011-09-26T13:12:06.568689,2600,49.0198039,8.4436719,114097,11868.2000000,11255.5000000,22.6000000,3,10,26
2011-09-26T13:12:06.668689,2700,49.0198155,8.4436887,114093,11765.9000000,11141.0000000,15.6000000,3,10,27
2011-09-26T13:12:06.768689,2800,49.0198260,8.4437037,114090,11665.0000000,11028.8000000,7.2000000,3,10,28
2011-09-26T13:12:06.868689,2900,49.0198364,8.4437186,114089,11561.2000000,10910.6000000,-3.0000000,3,10,29
2011-09-26T13:12:06.968689,3000,49.0198477,8.4437348,114087,11435.5000000,10772.7000000,-3.4000000,3,10,30
2011-09-26T13:12:07.068689,3100,49.0198579,8.4437493,114085,11312.7000000,10642.6000000,9.9000000,3,10,31
2011-09-26T13:12:07.168689,3200,49.0198679,8.4437636,114082,11186.3000000,10510.7000000,21.5000000,3,10,32
2011-09-26T13:12:07.268689,3300,49.0198789,8.4437792,114077,11046.8000000,10370.1000000,29.3000000,3,10,33
2011-09-26T13:12:07.368689,3400,49.0198887,8.4437932,114076,10930.0000000,10253.6000000,9.6000000,3,10,34
2011-09-26T13:12:07.468689,3500,49.0198994,8.4438084,114075,10819.5000000,10127.3000000,-6.7000000,3,10,35
2011-09-26T13:12:07.568689,3600,49.0199090,8.4438221,114074,10726.3000000,10014.5000000,-11.8000000,3,10,36
2011-09-26T13:12:07.668689,3700,49.0199186,8.4438356,114074,10638.7000000,9902.2000000,-9.3000000,3,10,37
2011-09-26T13:12:07.768689,3800,49.0199290,8.4438503,114073,10538.1000000,9783.0000000,12.5000000,3,10,38
2011-09-26T13:12:07.868689,3900,49.0199384,8.4438635,114069,10462.5000000,9693.5000000,27.8000000,3,10,39
2011-09-26T13:12:07.968689,4000,49.0199477,8.4438766,114067,10397.9000000,9615.5000000,23.6000000,3,10,40
2011-09-26T13:12:08.068689,4100,49.0199579,8.4438910,114065,10332.7000000,9537.0000000,20.8000000,3,10,41
2011-09-26T13:12:08.168689,4200,49.0199672,8.4439039,114063,10287.1000000,9477.0000000,15.4000000,3,10,42
2011-09-26T13:12:08.268689,4300,49.0199764,8.4439168,114061,10250.0000000,9418.4000000,3.3000000,3,10,43
2011-09-26T13:12:08.368689,4400,49.0199865,8.4439308,114063,10207.2000000,9351.3000000,-1.6000000,3,10,44
2011-09-26T13:12:08.468689,4500,49.0199956,8.4439435,114065,10162.1000000,9288.2000000,-2.9000000,3,10,45
2011-09-26T13:12:08.568689,4600,49.0200047,8.4439561,114064,10113.5000000,9222.6000000,-3.8000000,3,10,46
2011-09-26T13:12:08.668689,4700,49.0200146,8.4439698,114066,10056.2000000,9150.8000000,-15.5000000,3,10,47
2011-09-26T13:12:08.768689,4800,49.0200236,8.4439822,114068,10012.4000000,9086.6000000,-31.0000000,3,10,48
2011-09-26T13:12:08.868689,4900,49.0200326,8.4439946,114071,9968.6000000,9020.6000000,-45.6000000,3,10,49
