pc_time,ts_ms,gyroX,gyroY,gyroZ,accelX,accelY,accelZ
2011-09-30T13:16:05.640352,0,0.407008,-1.078262,-5.623545,0.210881,0.039389,0.995610
2011-09-30T13:16:05.650352,10,0.299583,-1.037850,-5.880592,0.212177,0.038955,0.996529
2011-09-30T13:16:05.660352,20,0.192158,-0.997438,-6.137639,0.213473,0.038522,0.997448
2011-09-30T13:16:05.670352,30,0.084732,-0.957026,-6.394687,0.214770,0.038088,0.998367
2011-09-30T13:16:05.680352,40,-0.022693,-0.916614,-6.651734,0.216066,0.037655,0.999286
2011-09-30T13:16:05.690352,50,-0.130118,-0.876202,-6.908781,0.217362,0.037221,1.000205
2011-09-30T13:16:05.700352,60,-0.237543,-0.835790,-7.165828,0.218658,0.036788,1.001124
2011-09-30T13:16:05.710352,70,-0.344968,-0.795377,-7.422875,0.219954,0.036354,1.002043
2011-09-30T13:16:05.720352,80,-0.452394,-0.754965,-7.679923,0.221251,0.035920,1.002962
2011-09-30T13:16:05.730352,90,-0.559819,-0.714553,-7.936970,0.222547,0.035487,1.003881
2011-09-30T13:16:05.740352,100,-0.667090,-0.674002,-8.194131,0.223839,0.035041,1.004796
2011-09-30T13:16:05.750352,110,-0.737838,-0.600467,-8.478277,0.224134,0.031702,1.004770
2011-09-30T13:16:05.760352,120,-0.808586,-0.526932,-8.762423,0.224430,0.028363,1.004745
2011-09-30T13:16:05.770352,130,-0.879334,-0.453398,-9.046569,0.224726,0.025024,1.004719
2011-09-30T13:16:05.780352,140,-0.950081,-0.379863,-9.330715,0.225022,0.021685,1.004693
2011-09-30T13:16:05.790352,150,-1.020829,-0.306328,-9.614861,0.225317,0.018347,1.004667
2011-09-30T13:16:05.800352,160,-1.091577,-0.232793,-9.899007,0.225613,0.015008,1.004641
2011-09-30T13:16:05.810352,170,-1.162325,-0.159259,-10.183153,0.225909,0.011669,1.004616
2011-09-30T13:16:05.820352,180,-1.233073,-0.085724,-10.467299,0.226204,0.008330,1.004590
2011-09-30T13:16:05.830352,190,-1.303821,-0.012189,-10.751445,0.226500,0.004991,1.004564
2011-09-30T13:16:05.840352,200,-1.374568,0.061346,-11.035591,0.226796,0.001652,1.004538
2011-09-30T13:16:05.850352,210,-1.445316,0.134880,-11.319737,0.227091,-0.001687,1.004512
2011-09-30T13:16:05.860352,220,-1.404069,0.183628,-11.622206,0.225575,-0.003457,1.005161
2011-09-30T13:16:05.870352,230,-1.359855,0.231719,-11.925161,0.224010,-0.005186,1.005827
2011-09-30T13:16:05.880352,240,-1.315640,0.279810,-12.228116,0.222445,-0.006915,1.006494
2011-09-30T13:16:05.890352,250,-1.271426,0.327901,-12.531071,0.220880,-0.008644,1.007160
2011-09-30T13:16:05.900352,260,-1.227212,0.375992,-12.834026,0.219315,-0.010373,1.007827
2011-09-30T13:16:05.910352,270,-1.182998,0.424083,-13.136981,0.217750,-0.012101,1.008493
2011-09-30T13:16:05.920352,280,-1.138784,0.472174,-13.439936,0.216185,-0.013830,1.009160
2011-09-30T13:16:05.930352,290,-1.094569,0.520265,-13.742891,0.214620,-0.015559,1.009826
2011-09-30T13:16:05.940352,300,-1.050355,0.568356,-14.045846,0.213056,-0.017288,1.010493
2011-09-30T13:16:05.950352,310,-1.006141,0.616448,-14.348801,0.211491,-0.019017,1.011159
2011-09-30T13:16:05.960352,320,-0.928460,0.668195,-14.703123,0.210356,-0.020381,1.010798
2011-09-30T13:16:05.970352,330,-0.850745,0.719947,-15.057497,0.209222,-0.021744,1.010436
2011-09-30T13:16:05.980352,340,-0.773031,0.771699,-15.411871,0.208087,-0.023108,1.010073
2011-09-30T13:16:05.990352,350,-0.695316,0.823450,-15.766246,0.206953,-0.024472,1.009711
2011-09-30T13:16:06.000352,360,-0.617601,0.875202,-16.120620,0.205819,-0.025835,1.009349
2011-09-30T13:16:06.010352,370,-0.539887,0.926953,-16.474994,0.204684,-0.027199,1.008986
2011-09-30T13:16:06.020352,380,-0.462172,0.978705,-16.829368,0.203550,-0.028563,1.008624
2011-09-30T13:16:06.030352,390,-0.384457,1.030457,-17.183742,0.202416,-0.029927,1.008262
2011-09-30T13:16:06.040352,400,-0.306743,1.082208,-17.538116,0.201281,-0.031290,1.007899
2011-09-30T13:16:06.050352,410,-0.228911,1.133835,-17.892263,0.200148,-0.032657,1.007534
2011-09-30T13:16:06.060352,420,-0.092532,1.122997,-18.133553,0.199719,-0.035529,1.005484
2011-09-30T13:16:06.070352,430,0.043846,1.112159,-18.374843,0.199289,-0.038400,1.003434
2011-09-30T13:16:06.080352,440,0.180224,1.101321,-18.616133,0.198860,-0.041272,1.001383
2011-09-30T13:16:06.090352,450,0.316602,1.090483,-18.857422,0.198431,-0.044144,0.999333
2011-09-30T13:16:06.100352,460,0.452980,1.079645,-19.098712,0.198001,-0.047015,0.997283
