pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-26T13:22:48.945746,0,49.0515718,8.4243065,109549,7501.1000000,-15834.5000000,10.4000000,3,8,0
2011-09-26T13:22:49.045746,100,49.0515793,8.4242827,109527,7487.3000000,-15815.0000000,23.7000000,3,8,1
2011-09-26T13:22:49.145746,200,49.0515862,8.4242612,109503,7476.7000000,-15796.2000000,30.0000000,3,8,2
2011-09-26T13:22:49.245746,300,49.0515930,8.4242397,109487,7467.9000000,-15777.6000000,29.9000000,3,8,3
2011-09-26T13:22:49.345746,400,49.0516005,8.4242160,109477,7458.7000000,-15759.7000000,24.7000000,3,10,4
2011-09-26T13:22:49.445746,500,49.0516079,8.4241923,109469,7443.5000000,-15744.5000000,18.6000000,3,10,5
2011-09-26T13:22:49.545746,600,49.0516146,8.4241708,109457,7423.2000000,-15736.3000000,13.0000000,3,10,6
2011-09-26T13:22:49.645746,700,49.0516213,8.4241493,109443,7402.2000000,-15729.8000000,7.7000000,3,10,7
2011-09-26T13:22:49.745746,800,49.0516286,8.4241256,109434,7385.6000000,-15725.9000000,-8.9000000,3,10,8
2011-09-26T13:22:49.845746,900,49.0516353,8.4241041,109430,7377.4000000,-15721.0000000,-25.8000000,3,9,9
2011-09-26T13:22:49.945746,1000,49.0516419,8.4240826,109427,7373.9000000,-15711.2000000,-39.3000000,3,9,10
2011-09-26T13:22:50.045746,1100,49.0516486,8.4240612,109422,7375.7000000,-15693.1000000,-41.9000000,3,9,11
2011-09-26T13:22:50.145746,1200,49.0516560,8.4240377,109418,7387.3000000,-15662.0000000,-37.7000000,3,9,12
2011-09-26T13:22:50.245746,1300,49.0516628,8.4240163,109402,7407.8000000,-15621.1000000,-34.9000000,3,9,13
2011-09-26T13:22:50.345746,1400,49.0516695,8.4239950,109401,7435.9000000,-15581.8000000,-24.8000000,3,10,14
2011-09-26T13:22:50.445746,1500,49.0516769,8.4239717,109394,7463.9000000,-15528.9000000,-10.4000000,3,10,15
2011-09-26T13:22:50.545746,1600,49.0516837,8.4239505,109383,7490.1000000,-15477.8000000,-0.2000000,3,10,16
2011-09-26T13:22:50.645746,1700,49.0516905,8.4239294,109372,7518.2000000,-15431.8000000,-6.3000000,3,10,17
2011-09-26T13:22:50.745746,1800,49.0516980,8.4239063,109358,7549.9000000,-15383.4000000,-15.1000000,3,10,18
2011-09-26T13:22:50.845746,1900,49.0517048,8.4238853,109347,7589.4000000,-15336.3000000,-17.4000000,3,10,19
2011-09-26T13:22:50.945746,2000,49.0517124,8.4238624,109344,7646.3000000,-15274.3000000,-12.7000000,3,10,20
2011-09-26T13:22:51.045746,2100,49.0517194,8.4238416,109334,7706.2000000,-15213.2000000,-5.8000000,3,10,21
2011-09-26T13:22:51.145746,2200,49.0517265,8.4238209,109318,7771.3000000,-15150.8000000,0.6000000,3,10,22
2011-09-26T13:22:51.245746,2300,49.0517344,8.4237982,109307,7844.0000000,-15084.7000000,0.4000000,3,10,23
2011-09-26T13:22:51.345746,2400,49.0517416,8.4237777,109299,7911.4000000,-15025.1000000,-2.7000000,3,10,24
2011-09-26T13:22:51.445746,2500,49.0517488,8.4237573,109301,7983.9000000,-14966.3000000,-3.3000000,3,10,25
2011-09-26T13:22:51.545746,2600,49.0517569,8.4237349,109307,8072.1000000,-14902.7000000,0.3000000,3,10,26
2011-09-26T13:22:51.645746,2700,49.0517642,8.4237146,109315,8161.3000000,-14848.3000000,-12.0000000,3,10,27
2011-09-26T13:22:51.745746,2800,49.0517716,8.4236944,109328,8257.4000000,-14789.1000000,-9.5000000,3,10,28
2011-09-26T13:22:51.845746,2900,49.0517798,8.4236722,109340,8364.9000000,-14725.8000000,-3.2000000,3,10,29
2011-09-26T13:22:51.945746,3000,49.0517874,8.4236522,109348,8468.2000000,-14670.5000000,-3.6000000,3,10,30
2011-09-26T13:22:52.045746,3100,49.0517959,8.4236303,109353,8596.9000000,-14601.9000000,-5.2000000,3,10,31
2011-09-26T13:22:52.145746,3200,49.0518037,8.4236104,109356,8724.2000000,-14534.2000000,0.5000000,3,10,32
2011-09-26T13:22:52.245746,3300,49.0518116,8.4235906,109372,8861.3000000,-14459.2000000,8.7000000,3,10,33
2011-09-26T13:22:52.345746,3400,49.0518203,8.4235690,109388,9018.9000000,-14370.8000000,18.0000000,3,10,34
2011-09-26T13:22:52.445746,3500,49.0518284,8.4235494,109404,9169.8000000,-14283.3000000,28.0000000,3,10,35
2011-09-26T13:22:52.545746,3600,49.0518367,8.4235300,109416,9326.9000000,-14194.0000000,16.1000000,3,10,36
2011-09-26T13:22:52.645746,3700,49.0518459,8.4235088,109443,9501.9000000,-14095.2000000,-12.4000000,3,10,37
2011-09-26T13:22:52.745746,3800,49.0518544,8.4234896,109471,9659.5000000,-14001.6000000,-33.4000000,3,10,38
2011-09-26T13:22:52.845746,3900,49.0518631,8.4234706,109497,9815.6000000,-13908.9000000,-48.3000000,3,10,39
2011-09-26T13:22:52.945746,4000,49.0518728,8.4234498,109524,9985.4000000,-13805.4000000,-52.8000000,3,10,40
