pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-26T15:07:08.706985,0,48.9969994,8.4819426,174145,592.9000000,203.3000000,22.4000000,3,8,0
2011-09-26T15:07:08.806985,100,48.9970000,8.4819430,174135,611.3000000,213.9000000,19.8000000,3,8,1
2011-09-26T15:07:08.906985,200,48.9970005,8.4819434,174127,630.8000000,225.7000000,15.1000000,3,8,2
2011-09-26T15:07:09.006985,300,48.9970012,8.4819439,174119,653.9000000,237.1000000,12.6000000,3,8,3
2011-09-26T15:07:09.106985,400,48.9970018,8.4819442,174111,691.4000000,233.0000000,13.9000000,3,8,4
2011-09-26T15:07:09.206985,500,48.9970024,8.4819446,174104,734.1000000,224.8000000,16.9000000,3,8,5
2011-09-26T15:07:09.306985,600,48.9970032,8.4819450,174097,767.8000000,243.6000000,28.7000000,3,8,6
2011-09-26T15:07:09.406985,700,48.9970039,8.4819455,174091,798.1000000,264.1000000,35.9000000,3,8,7
2011-09-26T15:07:09.506985,800,48.9970047,8.4819459,174085,836.7000000,270.3000000,35.1000000,3,8,8
2011-09-26T15:07:09.606985,900,48.9970056,8.4819463,174081,883.7000000,272.6000000,32.3000000,3,8,9
2011-09-26T15:07:09.706985,1000,48.9970064,8.4819468,174073,926.9000000,278.2000000,34.5000000,3,8,10
2011-09-26T15:07:09.806985,1100,48.9970073,8.4819472,174067,962.0000000,282.9000000,29.8000000,3,8,11
2011-09-26T15:07:09.906985,1200,48.9970083,8.4819477,174062,992.9000000,289.8000000,21.5000000,3,8,12
2011-09-26T15:07:10.006985,1300,48.9970092,8.4819481,174058,1017.1000000,304.4000000,24.3000000,3,8,13
2011-09-26T15:07:10.106985,1400,48.9970101,8.4819486,174052,1051.7000000,316.9000000,32.8000000,3,8,14
2011-09-26T15:07:10.206985,1500,48.9970113,8.4819492,174043,1100.0000000,315.3000000,43.4000000,3,8,15
2011-09-26T15:07:10.306985,1600,48.9970123,8.4819497,174037,1139.8000000,310.7000000,46.2000000,3,8,16
2011-09-26T15:07:10.406985,1700,48.9970135,8.4819502,174030,1180.2000000,322.3000000,38.9000000,3,8,17
2011-09-26T15:07:10.506985,1800,48.9970146,8.4819507,174024,1214.0000000,335.4000000,34.5000000,3,8,18
2011-09-26T15:07:10.606985,1900,48.9970157,8.4819512,174015,1247.5000000,341.3000000,29.7000000,3,8,19
2011-09-26T15:07:10.706985,2000,48.9970170,8.4819518,174008,1275.7000000,345.7000000,19.8000000,3,8,20
2011-09-26T15:07:10.806985,2100,48.9970182,8.4819523,174001,1296.8000000,352.9000000,19.3000000,3,8,21
2011-09-26T15:07:10.906985,2200,48.9970194,8.4819528,173996,1319.4000000,350.2000000,22.3000000,3,8,22
2011-09-26T15:07:11.006985,2300,48.9970207,8.4819534,173990,1340.8000000,346.9000000,21.0000000,3,8,23
2011-09-26T15:07:11.106985,2400,48.9970219,8.4819539,173980,1364.7000000,344.1000000,39.3000000,3,8,24
2011-09-26T15:07:11.206985,2500,48.9970232,8.4819544,173969,1389.0000000,343.7000000,55.7000000,3,8,25
2011-09-26T15:07:11.306985,2600,48.9970245,8.4819551,173958,1413.2000000,363.8000000,53.0000000,3,8,26
2011-09-26T15:07:11.406985,2700,48.9970258,8.4819556,173952,1432.1000000,384.7000000,46.0000000,3,8,27
2011-09-26T15:07:11.506985,2800,48.9970271,8.4819562,173949,1449.1000000,381.3000000,25.2000000,3,8,28
2011-09-26T15:07:11.606985,2900,48.9970285,8.4819568,173942,1477.3000000,364.0000000,19.3000000,3,9,29
2011-09-26T15:07:11.706985,3000,48.9970299,8.4819574,173932,1515.0000000,353.6000000,55.3000000,3,9,30
2011-09-26T15:07:11.806985,3100,48.9970314,8.4819580,173919,1551.7000000,339.2000000,86.9000000,3,9,31
2011-09-26T15:07:11.906985,3200,48.9970328,8.4819585,173907,1583.0000000,341.4000000,79.9000000,3,9,32
2011-09-26T15:07:12.006985,3300,48.9970342,8.4819590,173896,1609.7000000,361.7000000,56.5000000,3,9,33
2011-09-26T15:07:12.106985,3400,48.9970358,8.4819596,173878,1650.1000000,361.7000000,62.6000000,3,9,34
2011-09-26T15:07:12.206985,3500,48.9970373,8.4819602,173860,1686.3000000,374.0000000,98.9000000,3,9,35
2011-09-26T15:07:12.306985,3600,48.9970388,8.4819607,173840,1714.3000000,378.3000000,124.1000000,3,9,36
2011-09-26T15:07:12.406985,3700,48.9970404,8.4819613,173816,1734.9000000,369.6000000,138.5000000,3,9,37
2011-09-26T15:07:12.506985,3800,48.9970419,8.4819618,173798,1729.0000000,402.7000000,121.6000000,3,9,38
2011-09-26T15:07:12.606985,3900,48.9970434,8.4819624,173781,1729.6000000,421.8000000,108.8000000,3,8,39
2011-09-26T15:07:12.706985,4000,48.9970450,8.4819630,173766,1731.6000000,402.6000000,100.0000000,3,8,40
2011-09-26T15:07:12.806985,4100,48.9970465,8.4819636,173750,1738.0000000,378.6000000,117.4000000,3,8,41
2011-09-26T15:07:12.906985,4200,48.9970480,8.4819641,173733,1755.8000000,386.1000000,139.1000000,3,8,42
2011-09-26T15:07:13.006985,4300,48.9970497,8.4819647,173715,1782.3000000,405.8000000,127.6000000,3,8,43
2011-09-26T15:07:13.106985,4400,48.9970513,8.4819652,173701,1797.6000000,416.3000000,113.4000000,3,9,44
2011-09-26T15:07:13.206985,4500,48.9970529,8.4819658,173685,1824.5000000,403.8000000,139.8000000,3,9,45
2011-09-26T15:07:13.306985,4600,48.9970547,8.4819663,173667,1835.0000000,382.0000000,157.6000000,3,9,46
2011-09-26T15:07:13.406985,4700,48.9970564,8.4819668,173651,1833.1000000,378.8000000,168.9000000,3,9,47
2011-09-26T15:07:13.506985,4800,48.9970582,8.4819674,173633,1860.1000000,393.7000000,198.0000000,3,9,48
2011-09-26T15:07:13.606985,4900,48.9970599,8.4819679,173610,1914.3000000,413.5000000,256.1000000,3,8,49
2011-09-26T15:07:13.706985,5000,48.9970617,8.4819686,173584,1987.8000000,431.8000000,288.9000000,3,8,50
2011-09-26T15:07:13.806985,5100,48.9970638,8.4819694,173558,2058.2000000,454.6000000,255.4000000,3,8,51
2011-09-26T15:07:13.906985,5200,48.9970657,8.4819701,173540,2121.8000000,504.9000000,213.9000000,3,8,52
2011-09-26T15:07:14.006985,5300,48.9970677,8.4819709,173524,2186.4000000,528.2000000,217.9000000,3,8,53
2011-09-26T15:07:14.106985,5400,48.9970700,8.4819717,173505,2258.6000000,517.2000000,239.0000000,3,8,54
2011-09-26T15:07:14.206985,5500,48.9970721,8.4819725,173485,2321.2000000,524.2000000,278.1000000,3,8,55
2011-09-26T15:07:14.306985,5600,48.9970743,8.4819732,173462,2393.0000000,574.4000000,290.7000000,3,8,56
2011-09-26T15:07:14.406985,5700,48.9970768,8.4819741,173439,2448.9000000,595.3000000,288.2000000,3,8,57
2011-09-26T15:07:14.506985,5800,48.9970791,8.4819750,173421,2470.2000000,657.0000000,239.1000000,3,7,58
2011-09-26T15:07:14.606985,5900,48.9970814,8.4819760,173408,2513.1000000,697.1000000,190.7000000,3,7,59
2011-09-26T15:07:14.706985,6000,48.9970839,8.4819770,173388,2580.2000000,666.7000000,220.4000000,3,7,60
2011-09-26T15:07:14.806985,6100,48.9970865,8.4819780,173362,2618.9000000,664.0000000,250.8000000,3,7,61
2011-09-26T15:07:14.906985,6200,48.9970888,8.4819790,173342,2645.1000000,690.0000000,218.0000000,3,7,62
