pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-26T15:13:44.353650,0,48.9992166,8.4746295,116479,-1445.9000000,-6749.9000000,146.5000000,3,5,0
2011-09-26T15:13:44.453650,100,48.9992153,8.4746203,116467,-1431.8000000,-6746.4000000,177.2000000,3,5,1
2011-09-26T15:13:44.553650,200,48.9992139,8.4746112,116458,-1403.0000000,-6742.2000000,170.0000000,3,5,2
2011-09-26T15:13:44.653650,300,48.9992125,8.4746011,116447,-1375.0000000,-6740.1000000,153.7000000,3,5,3
2011-09-26T15:13:44.753650,400,48.9992112,8.4745920,116442,-1363.9000000,-6730.2000000,158.2000000,3,5,4
2011-09-26T15:13:44.853650,500,48.9992099,8.4745819,116428,-1331.8000000,-6724.0000000,171.5000000,3,5,5
2011-09-26T15:13:44.953650,600,48.9992088,8.4745726,116442,-1299.0000000,-6720.8000000,173.8000000,3,5,6
2011-09-26T15:13:45.053650,700,48.9992077,8.4745633,116444,-1273.6000000,-6717.4000000,175.9000000,3,5,7
2011-09-26T15:13:45.153650,800,48.9992066,8.4745541,116447,-1243.5000000,-6718.2000000,162.4000000,3,5,8
2011-09-26T15:13:45.253650,900,48.9992054,8.4745439,116453,-1214.2000000,-6717.0000000,160.6000000,3,5,9
2011-09-26T15:13:45.353650,1000,48.9992044,8.4745346,116450,-1205.8000000,-6708.0000000,168.7000000,3,5,10
2011-09-26T15:13:45.453650,1100,48.9992034,8.4745254,116450,-1186.0000000,-6703.0000000,166.1000000,3,5,11
2011-09-26T15:13:45.553650,1200,48.9992022,8.4745153,116443,-1192.9000000,-6692.5000000,174.3000000,3,5,12
2011-09-26T15:13:45.653650,1300,48.9992011,8.4745060,116439,-1190.8000000,-6688.2000000,185.0000000,3,5,13
2011-09-26T15:13:45.753650,1400,48.9992000,8.4744967,116427,-1177.5000000,-6693.4000000,190.3000000,3,9,14
2011-09-26T15:13:45.853650,1500,48.9991988,8.4744865,116412,-1192.9000000,-6709.0000000,202.5000000,3,9,15
2011-09-26T15:13:45.953650,1600,48.9991977,8.4744772,116397,-1209.5000000,-6728.2000000,189.7000000,3,9,16
