pc_time,ts_ms,gyroX,gyroY,gyroZ,accelX,accelY,accelZ
2011-09-26T14:02:22.484109,0,1.693783,-0.865678,-3.996685,0.020930,-0.026763,0.990339
2011-09-26T14:02:22.494109,10,1.646121,-0.884108,-3.940895,0.021751,-0.027221,0.989830
2011-09-26T14:02:22.504109,20,1.598458,-0.902538,-3.885105,0.022572,-0.027680,0.989322
2011-09-26T14:02:22.514109,30,1.550796,-0.920968,-3.829315,0.023393,-0.028138,0.988814
2011-09-26T14:02:22.524109,40,1.503134,-0.939399,-3.773525,0.024215,-0.028597,0.988305
2011-09-26T14:02:22.534109,50,1.455471,-0.957829,-3.717734,0.025036,-0.029055,0.987797
2011-09-26T14:02:22.544109,60,1.407809,-0.976259,-3.661944,0.025857,-0.029514,0.987289
2011-09-26T14:02:22.554109,70,1.360147,-0.994689,-3.606154,0.026678,-0.029972,0.986780
2011-09-26T14:02:22.564109,80,1.312484,-1.013119,-3.550364,0.027499,-0.030431,0.986272
2011-09-26T14:02:22.574109,90,1.264822,-1.031549,-3.494574,0.028320,-0.030889,0.985764
2011-09-26T14:02:22.584109,100,1.217160,-1.049980,-3.438784,0.029141,-0.031348,0.985255
2011-09-26T14:02:22.594109,110,1.218243,-1.036130,-3.361499,0.029398,-0.031613,0.985234
2011-09-26T14:02:22.604109,120,1.219528,-1.022146,-3.284126,0.029653,-0.031878,0.985215
2011-09-26T14:02:22.614109,130,1.220814,-1.008163,-3.206752,0.029908,-0.032143,0.985196
2011-09-26T14:02:22.624109,140,1.222099,-0.994179,-3.129379,0.030163,-0.032408,0.985177
2011-09-26T14:02:22.634109,150,1.223384,-0.980195,-3.052006,0.030418,-0.032673,0.985158
2011-09-26T14:02:22.644109,160,1.224670,-0.966212,-2.974632,0.030673,-0.032938,0.985139
2011-09-26T14:02:22.654109,170,1.225955,-0.952228,-2.897259,0.030928,-0.033203,0.985120
2011-09-26T14:02:22.664109,180,1.227240,-0.938244,-2.819885,0.031182,-0.033467,0.985101
2011-09-26T14:02:22.674109,190,1.228525,-0.924261,-2.742512,0.031437,-0.033732,0.985082
2011-09-26T14:02:22.684109,200,1.229940,-0.910066,-2.665055,0.031693,-0.033996,0.985071
2011-09-26T14:02:22.694109,210,1.285137,-0.807782,-2.552908,0.032338,-0.033899,0.988556
2011-09-26T14:02:22.704109,220,1.340334,-0.705498,-2.440760,0.032982,-0.033802,0.992041
2011-09-26T14:02:22.714109,230,1.395531,-0.603214,-2.328612,0.033627,-0.033705,0.995526
2011-09-26T14:02:22.724109,240,1.450728,-0.500930,-2.216465,0.034271,-0.033608,0.999010
2011-09-26T14:02:22.734109,250,1.505925,-0.398646,-2.104317,0.034916,-0.033511,1.002495
2011-09-26T14:02:22.744109,260,1.561122,-0.296362,-1.992170,0.035560,-0.033414,1.005980
2011-09-26T14:02:22.754109,270,1.616319,-0.194078,-1.880022,0.036205,-0.033317,1.009465
2011-09-26T14:02:22.764109,280,1.671516,-0.091794,-1.767874,0.036850,-0.033220,1.012949
2011-09-26T14:02:22.774109,290,1.726712,0.010490,-1.655727,0.037494,-0.033123,1.016434
2011-09-26T14:02:22.784109,300,1.781909,0.112774,-1.543579,0.038139,-0.033026,1.019919
2011-09-26T14:02:22.794109,310,1.837106,0.215058,-1.431432,0.038783,-0.032929,1.023404
2011-09-26T14:02:22.804109,320,1.818239,0.345461,-1.349150,0.037564,-0.026338,1.022873
2011-09-26T14:02:22.814109,330,1.799288,0.475896,-1.266901,0.036343,-0.019739,1.022338
2011-09-26T14:02:22.824109,340,1.780337,0.606331,-1.184653,0.035122,-0.013140,1.021803
2011-09-26T14:02:22.834109,350,1.761386,0.736765,-1.102405,0.033900,-0.006542,1.021268
2011-09-26T14:02:22.844109,360,1.742435,0.867200,-1.020157,0.032679,0.000057,1.020733
2011-09-26T14:02:22.854109,370,1.723484,0.997634,-0.937908,0.031458,0.006656,1.020198
2011-09-26T14:02:22.864109,380,1.704533,1.128069,-0.855660,0.030236,0.013255,1.019663
2011-09-26T14:02:22.874109,390,1.685582,1.258504,-0.773412,0.029015,0.019854,1.019128
2011-09-26T14:02:22.884109,400,1.666631,1.388938,-0.691164,0.027794,0.026452,1.018593
2011-09-26T14:02:22.894109,410,1.647680,1.519373,-0.608915,0.026572,0.033051,1.018058
2011-09-26T14:02:22.904109,420,1.657683,1.503157,-0.541183,0.026267,0.032462,1.015183
2011-09-26T14:02:22.914109,430,1.667711,1.486819,-0.473463,0.025963,0.031867,1.012306
2011-09-26T14:02:22.924109,440,1.677738,1.470481,-0.405744,0.025659,0.031272,1.009429
2011-09-26T14:02:22.934109,450,1.687765,1.454144,-0.338024,0.025354,0.030676,1.006553
2011-09-26T14:02:22.944109,460,1.697792,1.437806,-0.270304,0.025050,0.030081,1.003676
2011-09-26T14:02:22.954109,470,1.707820,1.421468,-0.202584,0.024745,0.029486,1.000799
2011-09-26T14:02:22.964109,480,1.717847,1.405130,-0.134864,0.024441,0.028891,0.997922
2011-09-26T14:02:22.974109,490,1.727874,1.388793,-0.067144,0.024137,0.028296,0.995046
2011-09-26T14:02:22.984109,500,1.737901,1.372455,0.000576,0.023832,0.027701,0.992169
2011-09-26T14:02:22.994109,510,1.747929,1.356117,0.068296,0.023528,0.027105,0.989292
2011-09-26T14:02:23.004109,520,1.694682,1.271483,0.157035,0.023452,0.027275,0.988265
2011-09-26T14:02:23.014109,530,1.641200,1.186595,0.245853,0.023376,0.027447,0.987246
2011-09-26T14:02:23.024109,540,1.587718,1.101706,0.334670,0.023301,0.027619,0.986226
2011-09-26T14:02:23.034109,550,1.534236,1.016818,0.423488,0.023226,0.027791,0.985206
2011-09-26T14:02:23.044109,560,1.480754,0.931929,0.512305,0.023151,0.027963,0.984187
2011-09-26T14:02:23.054109,570,1.427272,0.847041,0.601123,0.023075,0.028135,0.983167
2011-09-26T14:02:23.064109,580,1.373790,0.762152,0.689940,0.023000,0.028307,0.982147
2011-09-26T14:02:23.074109,590,1.320308,0.677264,0.778758,0.022925,0.028479,0.981128
2011-09-26T14:02:23.084109,600,1.266826,0.592375,0.867575,0.022849,0.028651,0.980108
2011-09-26T14:02:23.094109,610,1.213344,0.507487,0.956393,0.022774,0.028824,0.979088
2011-09-26T14:02:23.104109,620,1.241842,0.429783,1.024289,0.022907,0.030211,0.977938
2011-09-26T14:02:23.114109,630,1.272090,0.352233,1.091739,0.023044,0.031624,0.976785
2011-09-26T14:02:23.124109,640,1.302338,0.274683,1.159189,0.023182,0.033037,0.975632
2011-09-26T14:02:23.134109,650,1.332586,0.197133,1.226639,0.023319,0.034450,0.974478
2011-09-26T14:02:23.144109,660,1.362835,0.119583,1.294089,0.023456,0.035863,0.973325
2011-09-26T14:02:23.154109,670,1.393083,0.042033,1.361539,0.023594,0.037276,0.972172
2011-09-26T14:02:23.164109,680,1.423331,-0.035518,1.428989,0.023731,0.038689,0.971019
2011-09-26T14:02:23.174109,690,1.453579,-0.113068,1.496439,0.023869,0.040102,0.969866
2011-09-26T14:02:23.184109,700,1.483827,-0.190618,1.563888,0.024006,0.041515,0.968712
2011-09-26T14:02:23.194109,710,1.514076,-0.268168,1.631338,0.024143,0.042928,0.967559
2011-09-26T14:02:23.204109,720,1.544324,-0.345718,1.698788,0.024281,0.044341,0.966406
2011-09-26T14:02:23.214109,730,1.521343,-0.370038,1.786148,0.024858,0.045592,0.968866
2011-09-26T14:02:23.224109,740,1.498303,-0.394299,1.873530,0.025435,0.046842,0.971331
2011-09-26T14:02:23.234109,750,1.475263,-0.418559,1.960912,0.026012,0.048092,0.973795
2011-09-26T14:02:23.244109,760,1.452224,-0.442820,2.048294,0.026590,0.049342,0.976260
2011-09-26T14:02:23.254109,770,1.429184,-0.467081,2.135676,0.027167,0.050592,0.978724
2011-09-26T14:02:23.264109,780,1.406144,-0.491342,2.223058,0.027745,0.051842,0.981189
2011-09-26T14:02:23.274109,790,1.383105,-0.515603,2.310440,0.028322,0.053092,0.983653
2011-09-26T14:02:23.284109,800,1.360065,-0.539864,2.397822,0.028900,0.054343,0.986118
2011-09-26T14:02:23.294109,810,1.337025,-0.564125,2.485204,0.029477,0.055593,0.988582
2011-09-26T14:02:23.304109,820,1.313986,-0.588385,2.572586,0.030054,0.056843,0.991046
2011-09-26T14:02:23.314109,830,1.348909,-0.527386,2.674758,0.030181,0.058535,0.993087
2011-09-26T14:02:23.324109,840,1.384049,-0.466070,2.776984,0.030306,0.060229,0.995126
2011-09-26T14:02:23.334109,850,1.419188,-0.404753,2.879210,0.030431,0.061923,0.997165
2011-09-26T14:02:23.344109,860,1.454328,-0.343436,2.981436,0.030555,0.063617,0.999204
2011-09-26T14:02:23.354109,870,1.489467,-0.282120,3.083662,0.030680,0.065311,1.001243
2011-09-26T14:02:23.364109,880,1.524606,-0.220803,3.185889,0.030805,0.067005,1.003282
2011-09-26T14:02:23.374109,890,1.559746,-0.159486,3.288115,0.030930,0.068699,1.005321
2011-09-26T14:02:23.384109,900,1.594885,-0.098170,3.390341,0.031055,0.070393,1.007360
2011-09-26T14:02:23.394109,910,1.630025,-0.036853,3.492567,0.031180,0.072087,1.009398
2011-09-26T14:02:23.404109,920,1.665164,0.024464,3.594794,0.031304,0.073781,1.011437
2011-09-26T14:02:23.414109,930,1.600398,0.112644,3.685221,0.031959,0.075276,1.011280
2011-09-26T14:02:23.424109,940,1.534456,0.201141,3.775510,0.032619,0.076768,1.011097
2011-09-26T14:02:23.434109,950,1.468515,0.289637,3.865799,0.033280,0.078260,1.010914
2011-09-26T14:02:23.444109,960,1.402573,0.378134,3.956087,0.033941,0.079752,1.010731
2011-09-26T14:02:23.454109,970,1.336632,0.466630,4.046376,0.034601,0.081244,1.010548
2011-09-26T14:02:23.464109,980,1.270691,0.555127,4.136665,0.035262,0.082736,1.010365
2011-09-26T14:02:23.474109,990,1.204749,0.643623,4.226954,0.035922,0.084229,1.010182
2011-09-26T14:02:23.484109,1000,1.138808,0.732120,4.317243,0.036583,0.085721,1.009999
2011-09-26T14:02:23.494109,1010,1.072866,0.820616,4.407531,0.037243,0.087213,1.009817
2011-09-26T14:02:23.504109,1020,1.006925,0.909113,4.497820,0.037904,0.088705,1.009634
2011-09-26T14:02:23.514109,1030,0.940984,0.997609,4.588109,0.038565,0.090197,1.009451
2011-09-26T14:02:23.524109,1040,0.930425,1.051948,4.673175,0.036880,0.090016,1.009422
2011-09-26T14:02:23.534109,1050,0.920252,1.106049,4.758205,0.035179,0.089822,1.009394
2011-09-26T14:02:23.544109,1060,0.910078,1.160151,4.843234,0.033478,0.089629,1.009367
2011-09-26T14:02:23.554109,1070,0.899905,1.214252,4.928264,0.031777,0.089436,1.009339
2011-09-26T14:02:23.564109,1080,0.889732,1.268353,5.013294,0.030076,0.089242,1.009312
2011-09-26T14:02:23.574109,1090,0.879559,1.322454,5.098323,0.028375,0.089049,1.009284
2011-09-26T14:02:23.584109,1100,0.869385,1.376556,5.183353,0.026674,0.088856,1.009257
2011-09-26T14:02:23.594109,1110,0.859212,1.430657,5.268383,0.024974,0.088663,1.009229
2011-09-26T14:02:23.604109,1120,0.849039,1.484758,5.353412,0.023273,0.088469,1.009202
2011-09-26T14:02:23.614109,1130,0.838865,1.538860,5.438442,0.021572,0.088276,1.009174
2011-09-26T14:02:23.624109,1140,0.811551,1.524992,5.487448,0.021342,0.091849,1.004084
2011-09-26T14:02:23.634109,1150,0.784076,1.510487,5.536116,0.021127,0.095457,0.998947
2011-09-26T14:02:23.644109,1160,0.756601,1.495981,5.584785,0.020911,0.099066,0.993810
2011-09-26T14:02:23.654109,1170,0.729126,1.481475,5.633453,0.020696,0.102674,0.988672
2011-09-26T14:02:23.664109,1180,0.701651,1.466969,5.682121,0.020480,0.106283,0.983535
2011-09-26T14:02:23.674109,1190,0.674176,1.452464,5.730789,0.020264,0.109891,0.978398
2011-09-26T14:02:23.684109,1200,0.646701,1.437958,5.779458,0.020049,0.113499,0.973260
2011-09-26T14:02:23.694109,1210,0.619227,1.423452,5.828126,0.019833,0.117108,0.968123
2011-09-26T14:02:23.704109,1220,0.591752,1.408947,5.876794,0.019618,0.120716,0.962986
2011-09-26T14:02:23.714109,1230,0.564277,1.394441,5.925462,0.019402,0.124324,0.957848
2011-09-26T14:02:23.724109,1240,0.490184,1.352037,5.959318,0.019186,0.124465,0.959514
2011-09-26T14:02:23.734109,1250,0.416021,1.309590,5.993151,0.018970,0.124601,0.961191
2011-09-26T14:02:23.744109,1260,0.341858,1.267143,6.026985,0.018753,0.124737,0.962867
2011-09-26T14:02:23.754109,1270,0.267695,1.224697,6.060818,0.018537,0.124872,0.964543
2011-09-26T14:02:23.764109,1280,0.193532,1.182250,6.094651,0.018321,0.125008,0.966219
2011-09-26T14:02:23.774109,1290,0.119369,1.139804,6.128485,0.018105,0.125144,0.967895
2011-09-26T14:02:23.784109,1300,0.045206,1.097357,6.162318,0.017888,0.125280,0.969571
2011-09-26T14:02:23.794109,1310,-0.028957,1.054910,6.196151,0.017672,0.125415,0.971248
2011-09-26T14:02:23.804109,1320,-0.103120,1.012464,6.229985,0.017456,0.125551,0.972924
