pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-26T13:15:56.008430,0,49.0296989,8.4410835,112532,333.1000000,23.2000000,78.4000000,3,10,0
2011-09-26T13:15:56.108430,100,49.0296991,8.4410837,112521,345.1000000,27.2000000,78.5000000,3,10,1
2011-09-26T13:15:56.208430,200,49.0296993,8.4410839,112504,361.8000000,29.4000000,78.5000000,3,10,2
2011-09-26T13:15:56.308430,300,49.0296997,8.4410841,112482,386.5000000,33.5000000,80.5000000,3,10,3
2011-09-26T13:15:56.408430,400,49.0297001,8.4410843,112462,418.3000000,39.9000000,79.4000000,3,10,4
2011-09-26T13:15:56.508430,500,49.0297013,8.4410845,112379,460.4000000,45.0000000,79.8000000,3,10,5
2011-09-26T13:15:56.608430,600,49.0297022,8.4410847,112324,498.1000000,48.7000000,81.0000000,3,10,6
2011-09-26T13:15:56.708430,700,49.0297032,8.4410849,112259,534.2000000,52.4000000,83.8000000,3,10,7
2011-09-26T13:15:56.808430,800,49.0297042,8.4410851,112206,572.7000000,57.4000000,85.9000000,3,10,8
2011-09-26T13:15:56.908430,900,49.0297056,8.4410855,112119,609.4000000,63.6000000,88.7000000,3,10,9
2011-09-26T13:15:57.008430,1000,49.0297069,8.4410859,112039,658.4000000,69.8000000,94.6000000,3,10,10
2011-09-26T13:15:57.108430,1100,49.0297086,8.4410864,111922,719.5000000,75.6000000,104.6000000,3,10,11
2011-09-26T13:15:57.208430,1200,49.0297104,8.4410868,111826,803.8000000,86.0000000,115.1000000,3,10,12
2011-09-26T13:15:57.308430,1300,49.0297127,8.4410873,111719,909.4000000,99.0000000,117.9000000,3,9,13
2011-09-26T13:15:57.408430,1400,49.0297147,8.4410876,111648,1011.2000000,108.8000000,116.7000000,3,9,14
2011-09-26T13:15:57.508430,1500,49.0297166,8.4410879,111585,1116.3000000,115.1000000,114.2000000,3,9,15
2011-09-26T13:15:57.608430,1600,49.0297189,8.4410882,111492,1235.5000000,120.2000000,111.5000000,3,9,16
2011-09-26T13:15:57.708430,1700,49.0297211,8.4410886,111415,1344.8000000,123.7000000,111.1000000,3,9,17
2011-09-26T13:15:57.808430,1800,49.0297236,8.4410890,111326,1456.3000000,122.3000000,113.4000000,3,9,18
2011-09-26T13:15:57.908430,1900,49.0297259,8.4410893,111264,1584.5000000,107.0000000,116.1000000,3,9,19
2011-09-26T13:15:58.008430,2000,49.0297282,8.4410896,111198,1702.8000000,82.7000000,117.4000000,3,9,20
2011-09-26T13:15:58.108430,2100,49.0297304,8.4410898,111151,1820.8000000,53.7000000,122.8000000,3,9,21
2011-09-26T13:15:58.208430,2200,49.0297332,8.4410899,111070,1953.1000000,15.2000000,135.4000000,3,9,22
2011-09-26T13:15:58.308430,2300,49.0297356,8.4410899,110998,2074.3000000,-35.5000000,141.9000000,3,9,23
2011-09-26T13:15:58.408430,2400,49.0297381,8.4410899,110934,2195.7000000,-96.3000000,141.5000000,3,9,24
2011-09-26T13:15:58.508430,2500,49.0297409,8.4410897,110864,2324.1000000,-177.9000000,138.7000000,3,9,25
2011-09-26T13:15:58.608430,2600,49.0297435,8.4410893,110816,2432.0000000,-275.9000000,134.0000000,3,9,26
2011-09-26T13:15:58.708430,2700,49.0297463,8.4410889,110756,2533.1000000,-387.3000000,126.1000000,3,9,27
2011-09-26T13:15:58.808430,2800,49.0297493,8.4410882,110713,2644.9000000,-524.9000000,122.7000000,3,9,28
2011-09-26T13:15:58.908430,2900,49.0297522,8.4410873,110668,2740.9000000,-659.2000000,120.1000000,3,9,29
