pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-26T14:33:49.504094,0,48.9431927,8.4088306,135773,-2605.8000000,4948.3000000,-46.9000000,3,13,0
2011-09-26T14:33:49.604094,100,48.9431904,8.4088373,135783,-2569.1000000,4884.3000000,-55.4000000,3,13,1
2011-09-26T14:33:49.704094,200,48.9431878,8.4088445,135801,-2522.0000000,4809.9000000,-48.0000000,3,13,2
2011-09-26T14:33:49.804094,300,48.9431856,8.4088509,135804,-2478.6000000,4741.4000000,-36.7000000,3,13,3
2011-09-26T14:33:49.904094,400,48.9431832,8.4088579,135803,-2436.8000000,4659.7000000,-43.6000000,3,13,4
2011-09-26T14:33:50.004094,500,48.9431811,8.4088641,135804,-2396.5000000,4576.2000000,-52.8000000,3,13,5
2011-09-26T14:33:50.104094,600,48.9431790,8.4088702,135809,-2354.2000000,4488.0000000,-57.7000000,3,13,6
2011-09-26T14:33:50.204094,700,48.9431767,8.4088768,135815,-2292.6000000,4392.4000000,-63.8000000,3,13,7
2011-09-26T14:33:50.304094,800,48.9431747,8.4088827,135821,-2227.8000000,4300.9000000,-65.1000000,3,13,8
2011-09-26T14:33:50.404094,900,48.9431728,8.4088885,135832,-2170.7000000,4191.2000000,-61.9000000,3,13,9
2011-09-26T14:33:50.504094,1000,48.9431708,8.4088946,135841,-2109.7000000,4063.5000000,-57.9000000,3,13,10
2011-09-26T14:33:50.604094,1100,48.9431690,8.4089001,135848,-2048.6000000,3946.1000000,-54.1000000,3,13,11
2011-09-26T14:33:50.704094,1200,48.9431673,8.4089053,135852,-1981.5000000,3826.9000000,-41.2000000,3,13,12
2011-09-26T14:33:50.804094,1300,48.9431654,8.4089109,135852,-1910.0000000,3696.7000000,-20.7000000,3,13,13
2011-09-26T14:33:50.904094,1400,48.9431637,8.4089158,135850,-1867.2000000,3613.3000000,-3.0000000,3,13,14
2011-09-26T14:33:51.004094,1500,48.9431621,8.4089207,135849,-1843.9000000,3562.0000000,-12.6000000,3,13,15
2011-09-26T14:33:51.104094,1600,48.9431603,8.4089260,135851,-1826.7000000,3527.7000000,-29.5000000,3,13,16
2011-09-26T14:33:51.204094,1700,48.9431587,8.4089308,135856,-1810.9000000,3499.6000000,-39.0000000,3,12,17
2011-09-26T14:33:51.304094,1800,48.9431570,8.4089360,135866,-1787.1000000,3464.7000000,-37.8000000,3,12,18
2011-09-26T14:33:51.404094,1900,48.9431554,8.4089407,135873,-1764.5000000,3429.5000000,-37.4000000,3,12,19
2011-09-26T14:33:51.504094,2000,48.9431538,8.4089453,135882,-1744.2000000,3390.7000000,-39.0000000,3,12,20
2011-09-26T14:33:51.604094,2100,48.9431522,8.4089503,135889,-1726.5000000,3347.7000000,-40.0000000,3,12,21
2011-09-26T14:33:51.704094,2200,48.9431506,8.4089548,135901,-1712.6000000,3313.0000000,-37.9000000,3,13,22
2011-09-26T14:33:51.804094,2300,48.9431491,8.4089593,135911,-1695.5000000,3279.8000000,-33.9000000,3,13,23
