pc_time,ts_ms,gyroX,gyroY,gyroZ,accelX,accelY,accelZ
2011-09-26T13:17:59.293761,0,-0.036174,-0.764186,12.900872,0.068974,0.084307,0.950693
2011-09-26T13:17:59.303761,10,0.157644,-0.703414,12.840051,0.068975,0.087104,0.961624
2011-09-26T13:17:59.313761,20,0.351461,-0.642641,12.779230,0.068977,0.089902,0.972555
2011-09-26T13:17:59.323761,30,0.545279,-0.581868,12.718410,0.068978,0.092699,0.983486
2011-09-26T13:17:59.333761,40,0.739097,-0.521096,12.657589,0.068979,0.095497,0.994418
2011-09-26T13:17:59.343761,50,0.932914,-0.460323,12.596768,0.068980,0.098294,1.005349
2011-09-26T13:17:59.353761,60,1.126732,-0.399550,12.535947,0.068982,0.101091,1.016280
2011-09-26T13:17:59.363761,70,1.320549,-0.338777,12.475126,0.068983,0.103889,1.027211
2011-09-26T13:17:59.373761,80,1.514367,-0.278005,12.414305,0.068984,0.106686,1.038142
2011-09-26T13:17:59.383761,90,1.708184,-0.217232,12.353484,0.068985,0.109483,1.049074
2011-09-26T13:17:59.393761,100,1.898753,-0.154796,12.292181,0.069020,0.112285,1.059777
2011-09-26T13:17:59.403761,110,1.890615,0.009346,12.201393,0.071121,0.115344,1.056546
2011-09-26T13:17:59.413761,120,1.882478,0.173488,12.110606,0.073222,0.118404,1.053315
2011-09-26T13:17:59.423761,130,1.874341,0.337631,12.019818,0.075322,0.121463,1.050084
2011-09-26T13:17:59.433761,140,1.866204,0.501773,11.929031,0.077423,0.124522,1.046853
2011-09-26T13:17:59.443761,150,1.858066,0.665915,11.838243,0.079523,0.127582,1.043621
2011-09-26T13:17:59.453761,160,1.849929,0.830057,11.747456,0.081624,0.130641,1.040390
2011-09-26T13:17:59.463761,170,1.841792,0.994200,11.656668,0.083725,0.133700,1.037159
2011-09-26T13:17:59.473761,180,1.833654,1.158342,11.565881,0.085825,0.136760,1.033928
2011-09-26T13:17:59.483761,190,1.825517,1.322484,11.475093,0.087926,0.139819,1.030697
2011-09-26T13:17:59.493761,200,1.817380,1.486626,11.384305,0.090026,0.142878,1.027466
2011-09-26T13:17:59.503761,210,1.805826,1.649952,11.293637,0.092080,0.145922,1.024181
2011-09-26T13:17:59.513761,220,1.555602,1.756233,11.211262,0.090852,0.147906,1.017156
2011-09-26T13:17:59.523761,230,1.305378,1.862514,11.128886,0.089624,0.149889,1.010131
2011-09-26T13:17:59.533761,240,1.055153,1.968795,11.046511,0.088396,0.151873,1.003106
2011-09-26T13:17:59.543761,250,0.804929,2.075076,10.964136,0.087167,0.153857,0.996081
2011-09-26T13:17:59.553761,260,0.554705,2.181357,10.881761,0.085939,0.155840,0.989057
2011-09-26T13:17:59.563761,270,0.304481,2.287638,10.799386,0.084711,0.157824,0.982032
2011-09-26T13:17:59.573761,280,0.054256,2.393919,10.717011,0.083483,0.159807,0.975007
2011-09-26T13:17:59.583761,290,-0.195968,2.500200,10.634636,0.082255,0.161791,0.967982
2011-09-26T13:17:59.593761,300,-0.446192,2.606481,10.552261,0.081027,0.163774,0.960957
2011-09-26T13:17:59.603761,310,-0.696135,2.711638,10.469932,0.079792,0.165725,0.954046
2011-09-26T13:17:59.613761,320,-0.925334,2.734093,10.391053,0.078034,0.165308,0.955496
2011-09-26T13:17:59.623761,330,-1.154534,2.756548,10.312174,0.076277,0.164891,0.956946
2011-09-26T13:17:59.633761,340,-1.383733,2.779003,10.233295,0.074520,0.164473,0.958396
2011-09-26T13:17:59.643761,350,-1.612933,2.801458,10.154415,0.072763,0.164056,0.959846
2011-09-26T13:17:59.653761,360,-1.842132,2.823913,10.075536,0.071005,0.163639,0.961296
2011-09-26T13:17:59.663761,370,-2.071332,2.846367,9.996657,0.069248,0.163221,0.962746
2011-09-26T13:17:59.673761,380,-2.300531,2.868822,9.917777,0.067491,0.162804,0.964196
2011-09-26T13:17:59.683761,390,-2.529731,2.891277,9.838898,0.065734,0.162387,0.965646
2011-09-26T13:17:59.693761,400,-2.758930,2.913732,9.760019,0.063976,0.161969,0.967096
2011-09-26T13:17:59.703761,410,-2.988130,2.936187,9.681139,0.062219,0.161552,0.968547
2011-09-26T13:17:59.713761,420,-3.215044,2.958208,9.602465,0.060447,0.161065,0.970025
2011-09-26T13:17:59.723761,430,-3.193242,2.933079,9.546122,0.057077,0.152971,0.974595
2011-09-26T13:17:59.733761,440,-3.171441,2.907950,9.489778,0.053706,0.144877,0.979165
2011-09-26T13:17:59.743761,450,-3.149640,2.882821,9.433434,0.050335,0.136783,0.983735
2011-09-26T13:17:59.753761,460,-3.127839,2.857692,9.377091,0.046965,0.128689,0.988305
2011-09-26T13:17:59.763761,470,-3.106038,2.832562,9.320747,0.043594,0.120595,0.992875
2011-09-26T13:17:59.773761,480,-3.084236,2.807433,9.264404,0.040223,0.112501,0.997445
2011-09-26T13:17:59.783761,490,-3.062435,2.782304,9.208060,0.036853,0.104407,1.002014
2011-09-26T13:17:59.793761,500,-3.040634,2.757175,9.151716,0.033482,0.096313,1.006584
2011-09-26T13:17:59.803761,510,-3.018833,2.732046,9.095373,0.030111,0.088219,1.011154
2011-09-26T13:17:59.813761,520,-2.995229,2.706314,9.039443,0.026762,0.080177,1.015643
2011-09-26T13:17:59.823761,530,-2.821817,2.630537,9.017907,0.025179,0.076393,1.013388
2011-09-26T13:17:59.833761,540,-2.648404,2.554760,8.996371,0.023597,0.072609,1.011133
2011-09-26T13:17:59.843761,550,-2.474992,2.478983,8.974835,0.022014,0.068825,1.008878
2011-09-26T13:17:59.853761,560,-2.301580,2.403206,8.953299,0.020431,0.065041,1.006623
2011-09-26T13:17:59.863761,570,-2.128168,2.327430,8.931763,0.018849,0.061257,1.004368
2011-09-26T13:17:59.873761,580,-1.954756,2.251653,8.910227,0.017266,0.057474,1.002112
2011-09-26T13:17:59.883761,590,-1.781343,2.175876,8.888691,0.015683,0.053690,0.999857
