pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-30T12:08:26.521831,0,49.0534930,8.3972200,113112,-966.6000000,-11462.7000000,-56.8000000,3,10,0
2011-09-30T12:08:26.621831,100,49.0534921,8.3972051,113117,-976.1000000,-11462.7000000,-57.6000000,3,10,1
2011-09-30T12:08:26.721831,200,49.0534912,8.3971902,113123,-985.5000000,-11462.6000000,-58.4000000,3,10,2
2011-09-30T12:08:26.821831,300,49.0534902,8.3971753,113128,-995.0000000,-11462.6000000,-59.2000000,3,10,3
2011-09-30T12:08:26.921831,400,49.0534893,8.3971604,113134,-1004.4000000,-11462.6000000,-60.0000000,3,10,4
2011-09-30T12:08:27.021831,500,49.0534884,8.3971455,113140,-1013.8000000,-11462.6000000,-60.8000000,3,10,5
2011-09-30T12:08:27.121831,600,49.0534874,8.3971307,113145,-1023.3000000,-11462.6000000,-61.6000000,3,10,6
2011-09-30T12:08:27.221831,700,49.0534865,8.3971158,113151,-1032.7000000,-11462.5000000,-62.4000000,3,10,7
2011-09-30T12:08:27.321831,800,49.0534856,8.3971009,113157,-1042.1000000,-11462.5000000,-63.1000000,3,10,8
2011-09-30T12:08:27.421831,900,49.0534846,8.3970860,113162,-1051.6000000,-11462.5000000,-63.9000000,3,10,9
2011-09-30T12:08:27.521831,1000,49.0534837,8.3970711,113168,-1061.0000000,-11462.5000000,-64.7000000,3,10,10
2011-09-30T12:08:27.621831,1100,49.0534828,8.3970562,113173,-1070.4000000,-11462.5000000,-65.5000000,3,10,11
2011-09-30T12:08:27.721831,1200,49.0534818,8.3970413,113179,-1079.9000000,-11462.4000000,-66.3000000,3,10,12
2011-09-30T12:08:27.821831,1300,49.0534809,8.3970272,113185,-1096.3000000,-11461.9000000,-68.8000000,3,10,13
2011-09-30T12:08:27.921831,1400,49.0534800,8.3970115,113190,-1098.7000000,-11462.4000000,-67.9000000,3,10,14
2011-09-30T12:08:28.021831,1500,49.0534789,8.3969943,113196,-1101.7000000,-11466.2000000,-72.1000000,3,10,15
2011-09-30T12:08:28.121831,1600,49.0534779,8.3969786,113201,-1106.6000000,-11465.8000000,-70.4000000,3,10,16
2011-09-30T12:08:28.221831,1700,49.0534768,8.3969614,113205,-1114.2000000,-11463.6000000,-59.1000000,3,10,17
2011-09-30T12:08:28.321831,1800,49.0534758,8.3969457,113209,-1121.0000000,-11465.8000000,-58.8000000,3,10,18
2011-09-30T12:08:28.421831,1900,49.0534748,8.3969300,113215,-1130.7000000,-11469.2000000,-74.6000000,3,10,19
2011-09-30T12:08:28.521831,2000,49.0534736,8.3969128,113222,-1142.7000000,-11467.1000000,-79.4000000,3,10,20
2011-09-30T12:08:28.621831,2100,49.0534726,8.3968971,113228,-1146.2000000,-11467.3000000,-74.2000000,3,10,21
2011-09-30T12:08:28.721831,2200,49.0534715,8.3968798,113233,-1157.8000000,-11472.0000000,-76.9000000,3,10,22
2011-09-30T12:08:28.821831,2300,49.0534704,8.3968641,113240,-1161.8000000,-11476.2000000,-89.0000000,3,10,23
2011-09-30T12:08:28.921831,2400,49.0534694,8.3968484,113243,-1168.0000000,-11472.7000000,-58.5000000,3,10,24
2011-09-30T12:08:29.021831,2500,49.0534682,8.3968312,113246,-1181.1000000,-11470.4000000,-44.1000000,3,10,25
2011-09-30T12:08:29.121831,2600,49.0534671,8.3968155,113250,-1186.7000000,-11471.3000000,-51.9000000,3,10,26
2011-09-30T12:08:29.221831,2700,49.0534660,8.3967982,113256,-1204.3000000,-11474.2000000,-60.1000000,3,10,27
2011-09-30T12:08:29.321831,2800,49.0534649,8.3967825,113263,-1212.6000000,-11476.9000000,-74.4000000,3,10,28
2011-09-30T12:08:29.421831,2900,49.0534638,8.3967668,113271,-1216.4000000,-11476.7000000,-75.4000000,3,10,29
2011-09-30T12:08:29.521831,3000,49.0534626,8.3967496,113277,-1222.6000000,-11476.1000000,-65.5000000,3,10,30
2011-09-30T12:08:29.621831,3100,49.0534615,8.3967339,113283,-1228.3000000,-11475.9000000,-64.6000000,3,10,31
