pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-26T15:05:33.492908,0,48.9990155,8.4838793,163241,326.9000000,78.7000000,39.4000000,3,9,0
2011-09-26T15:05:33.592908,100,48.9990158,8.4838794,163234,340.8000000,83.5000000,40.8000000,3,9,1
2011-09-26T15:05:33.692908,200,48.9990161,8.4838795,163226,348.9000000,74.2000000,45.9000000,3,9,2
2011-09-26T15:05:33.792908,300,48.9990164,8.4838797,163216,307.1000000,84.5000000,59.4000000,3,8,3
2011-09-26T15:05:33.892908,400,48.9990166,8.4838798,163208,234.3000000,88.9000000,61.6000000,3,8,4
2011-09-26T15:05:33.992908,500,48.9990166,8.4838799,163201,143.8000000,60.3000000,57.9000000,3,8,5
2011-09-26T15:05:34.092908,600,48.9990166,8.4838799,163195,14.4000000,39.6000000,50.5000000,3,8,6
2011-09-26T15:05:34.192908,700,48.9990164,8.4838799,163193,-120.8000000,45.3000000,37.3000000,3,11,7
2011-09-26T15:05:34.292908,800,48.9990162,8.4838798,163193,-232.8000000,29.8000000,16.4000000,3,11,8
2011-09-26T15:05:34.392908,900,48.9990157,8.4838797,163192,-380.0000000,-7.0000000,24.2000000,3,11,9
2011-09-26T15:05:34.492908,1000,48.9990151,8.4838796,163192,-527.5000000,-18.2000000,23.4000000,3,11,10
2011-09-26T15:05:34.592908,1100,48.9990144,8.4838794,163190,-706.6000000,-43.4000000,32.7000000,3,11,11
2011-09-26T15:05:34.692908,1200,48.9990133,8.4838792,163192,-909.5000000,-85.4000000,27.6000000,3,10,12
2011-09-26T15:05:34.792908,1300,48.9990123,8.4838789,163194,-1106.2000000,-119.2000000,21.4000000,3,10,13
2011-09-26T15:05:34.892908,1400,48.9990110,8.4838785,163200,-1295.3000000,-174.0000000,7.2000000,3,10,14
2011-09-26T15:05:34.992908,1500,48.9990094,8.4838780,163206,-1504.2000000,-260.4000000,1.2000000,3,10,15
2011-09-26T15:05:35.092908,1600,48.9990078,8.4838774,163212,-1700.3000000,-343.2000000,-2.6000000,3,10,16
2011-09-26T15:05:35.192908,1700,48.9990060,8.4838767,163215,-1905.8000000,-424.0000000,11.9000000,3,10,17
2011-09-26T15:05:35.292908,1800,48.9990037,8.4838758,163219,-2132.4000000,-516.0000000,8.2000000,3,10,18
2011-09-26T15:05:35.392908,1900,48.9990015,8.4838749,163225,-2323.9000000,-632.5000000,-15.1000000,3,10,19
2011-09-26T15:05:35.492908,2000,48.9989989,8.4838736,163238,-2518.8000000,-785.5000000,-42.5000000,3,10,20
2011-09-26T15:05:35.592908,2100,48.9989964,8.4838722,163251,-2688.4000000,-925.0000000,-60.7000000,3,10,21
2011-09-26T15:05:35.692908,2200,48.9989938,8.4838706,163265,-2839.0000000,-1079.1000000,-71.1000000,3,10,22
2011-09-26T15:05:35.792908,2300,48.9989908,8.4838686,163282,-2997.2000000,-1253.0000000,-71.0000000,3,10,23
2011-09-26T15:05:35.892908,2400,48.9989879,8.4838666,163295,-3131.9000000,-1404.1000000,-60.6000000,3,10,24
2011-09-26T15:05:35.992908,2500,48.9989849,8.4838645,163311,-3268.4000000,-1551.2000000,-68.6000000,3,10,25
2011-09-26T15:05:36.092908,2600,48.9989815,8.4838619,163326,-3420.0000000,-1699.3000000,-85.7000000,3,10,26
2011-09-26T15:05:36.192908,2700,48.9989783,8.4838593,163340,-3554.0000000,-1819.2000000,-73.7000000,3,9,27
2011-09-26T15:05:36.292908,2800,48.9989749,8.4838566,163349,-3675.6000000,-1946.6000000,-49.1000000,3,9,28
