pc_time,ts_ms,gyroX,gyroY,gyroZ,accelX,accelY,accelZ
2011-10-03T12:55:34.997992,0,10.098868,11.004544,1.328386,0.121229,0.076511,1.327642
2011-10-03T12:55:35.007992,10,10.029256,10.929006,1.326666,0.120971,0.076464,1.325514
2011-10-03T12:55:35.017992,20,9.959645,10.853467,1.324947,0.120713,0.076416,1.323386
2011-10-03T12:55:35.027992,30,9.890034,10.777929,1.323227,0.120454,0.076369,1.321259
2011-10-03T12:55:35.037992,40,9.820423,10.702391,1.321507,0.120196,0.076321,1.319131
2011-10-03T12:55:35.047992,50,9.750812,10.626852,1.319787,0.119938,0.076274,1.317003
2011-10-03T12:55:35.057992,60,9.681201,10.551314,1.318067,0.119679,0.076226,1.314875
2011-10-03T12:55:35.067992,70,9.611590,10.475775,1.316347,0.119421,0.076179,1.312747
2011-10-03T12:55:35.077992,80,9.541979,10.400237,1.314627,0.119163,0.076132,1.310619
2011-10-03T12:55:35.087992,90,9.472368,10.324698,1.312907,0.118904,0.076084,1.308491
2011-10-03T12:55:35.097992,100,9.402757,10.249160,1.311187,0.118646,0.076037,1.306364
2011-10-03T12:55:35.107992,110,9.333145,10.173621,1.309467,0.118388,0.075989,1.304236
2011-10-03T12:55:35.117992,120,9.263534,10.098082,1.307747,0.118130,0.075942,1.302108
2011-10-03T12:55:35.127992,130,9.193922,10.022543,1.306027,0.117871,0.075894,1.299980
2011-10-03T12:55:35.137992,140,9.124310,9.947003,1.304307,0.117613,0.075847,1.297852
2011-10-03T12:55:35.147992,150,9.054698,9.871464,1.302587,0.117355,0.075799,1.295724
2011-10-03T12:55:35.157992,160,8.985087,9.795925,1.300867,0.117096,0.075752,1.293596
2011-10-03T12:55:35.167992,170,8.915475,9.720386,1.299147,0.116838,0.075705,1.291469
2011-10-03T12:55:35.177992,180,8.845863,9.644847,1.297427,0.116580,0.075657,1.289341
2011-10-03T12:55:35.187992,190,8.776252,9.569308,1.295707,0.116322,0.075610,1.287213
2011-10-03T12:55:35.197992,200,8.706640,9.493768,1.293987,0.116063,0.075562,1.285085
2011-10-03T12:55:35.207992,210,8.637029,9.418230,1.292267,0.115805,0.075515,1.282957
2011-10-03T12:55:35.217992,220,8.567418,9.342692,1.290547,0.115547,0.075467,1.280829
2011-10-03T12:55:35.227992,230,8.497807,9.267153,1.288827,0.115288,0.075420,1.278701
2011-10-03T12:55:35.237992,240,8.428196,9.191615,1.287107,0.115030,0.075373,1.276574
2011-10-03T12:55:35.247992,250,8.358585,9.116076,1.285387,0.114772,0.075325,1.274446
2011-10-03T12:55:35.257992,260,8.288974,9.040538,1.283667,0.114513,0.075278,1.272318
2011-10-03T12:55:35.267992,270,8.219363,8.965000,1.281947,0.114255,0.075230,1.270190
2011-10-03T12:55:35.277992,280,8.149752,8.889461,1.280227,0.113997,0.075183,1.268062
2011-10-03T12:55:35.287992,290,8.080141,8.813923,1.278507,0.113739,0.075135,1.265934
2011-10-03T12:55:35.297992,300,8.010529,8.738384,1.276787,0.113480,0.075088,1.263806
2011-10-03T12:55:35.307992,310,7.940918,8.662845,1.275067,0.113222,0.075041,1.261679
2011-10-03T12:55:35.317992,320,7.871306,8.587306,1.273347,0.112964,0.074993,1.259551
2011-10-03T12:55:35.327992,330,7.801694,8.511766,1.271627,0.112705,0.074946,1.257423
2011-10-03T12:55:35.337992,340,7.732082,8.436227,1.269907,0.112447,0.074898,1.255295
2011-10-03T12:55:35.347992,350,7.662470,8.360688,1.268187,0.112189,0.074851,1.253167
2011-10-03T12:55:35.357992,360,7.592858,8.285148,1.266467,0.111931,0.074803,1.251039
2011-10-03T12:55:35.367992,370,7.523246,8.209609,1.264747,0.111672,0.074756,1.248911
2011-10-03T12:55:35.377992,380,7.453634,8.134070,1.263027,0.111414,0.074708,1.246783
2011-10-03T12:55:35.387992,390,7.384022,8.058530,1.261307,0.111156,0.074661,1.244656
2011-10-03T12:55:35.397992,400,7.314411,7.982991,1.259587,0.110897,0.074614,1.242528
2011-10-03T12:55:35.407992,410,7.244799,7.907452,1.257867,0.110639,0.074566,1.240400
2011-10-03T12:55:35.417992,420,7.175188,7.831914,1.256147,0.110381,0.074519,1.238272
2011-10-03T12:55:35.427992,430,7.105577,7.756376,1.254427,0.110122,0.074471,1.236144
2011-10-03T12:55:35.437992,440,7.035966,7.680837,1.252707,0.109864,0.074424,1.234016
2011-10-03T12:55:35.447992,450,6.966355,7.605299,1.250987,0.109606,0.074376,1.231888
2011-10-03T12:55:35.457992,460,6.896744,7.529760,1.249267,0.109348,0.074329,1.229761
2011-10-03T12:55:35.467992,470,6.827133,7.454222,1.247547,0.109089,0.074282,1.227633
2011-10-03T12:55:35.477992,480,6.757522,7.378684,1.245827,0.108831,0.074234,1.225505
2011-10-03T12:55:35.487992,490,6.687911,7.303145,1.244107,0.108573,0.074187,1.223377
2011-10-03T12:55:35.497992,500,6.618300,7.227607,1.242387,0.108314,0.074139,1.221249
2011-10-03T12:55:35.507992,510,6.548688,7.152068,1.240668,0.108056,0.074092,1.219121
2011-10-03T12:55:35.517992,520,6.479077,7.076528,1.238948,0.107798,0.074044,1.216993
2011-10-03T12:55:35.527992,530,6.409465,7.000989,1.237228,0.107540,0.073997,1.214866
2011-10-03T12:55:35.537992,540,6.339853,6.925450,1.235508,0.107281,0.073950,1.212738
2011-10-03T12:55:35.547992,550,6.270242,6.849911,1.233788,0.107023,0.073902,1.210610
2011-10-03T12:55:35.557992,560,6.200630,6.774372,1.232068,0.106765,0.073855,1.208482
2011-10-03T12:55:35.567992,570,6.131018,6.698833,1.230348,0.106506,0.073807,1.206354
2011-10-03T12:55:35.577992,580,6.061406,6.623293,1.228628,0.106248,0.073760,1.204226
2011-10-03T12:55:35.587992,590,5.991795,6.547754,1.226908,0.105990,0.073712,1.202098
2011-10-03T12:55:35.597992,600,5.922183,6.472215,1.225188,0.105731,0.073665,1.199971
2011-10-03T12:55:35.607992,610,5.852571,6.396676,1.223468,0.105473,0.073617,1.197843
2011-10-03T12:55:35.617992,620,5.782960,6.321137,1.221748,0.105215,0.073570,1.195715
2011-10-03T12:55:35.627992,630,5.713348,6.245598,1.220028,0.104957,0.073523,1.193587
