pc_time,ts_ms,gyroX,gyroY,gyroZ,accelX,accelY,accelZ
2011-09-26T15:02:53.806285,0,-0.018408,-0.001775,0.021479,-0.024840,0.028678,1.001004
2011-09-26T15:02:53.816285,10,-0.016527,-0.002142,0.015730,-0.024883,0.028703,1.000729
2011-09-26T15:02:53.826285,20,-0.014646,-0.002510,0.009981,-0.024926,0.028728,1.000455
2011-09-26T15:02:53.836285,30,-0.012765,-0.002877,0.004233,-0.024969,0.028753,1.000180
2011-09-26T15:02:53.846285,40,-0.010884,-0.003244,-0.001516,-0.025012,0.028778,0.999906
2011-09-26T15:02:53.856285,50,-0.009002,-0.003611,-0.007265,-0.025054,0.028803,0.999631
2011-09-26T15:02:53.866285,60,-0.007121,-0.003979,-0.013014,-0.025097,0.028828,0.999357
2011-09-26T15:02:53.876285,70,-0.005240,-0.004346,-0.018762,-0.025140,0.028852,0.999082
2011-09-26T15:02:53.886285,80,-0.003359,-0.004713,-0.024511,-0.025183,0.028877,0.998807
2011-09-26T15:02:53.896285,90,-0.001477,-0.005080,-0.030260,-0.025226,0.028902,0.998533
2011-09-26T15:02:53.906285,100,0.000401,-0.005441,-0.035981,-0.025268,0.028927,0.998259
2011-09-26T15:02:53.916285,110,0.001178,-0.002954,-0.030232,-0.025292,0.029048,0.998293
2011-09-26T15:02:53.926285,120,0.001954,-0.000467,-0.024484,-0.025315,0.029168,0.998326
2011-09-26T15:02:53.936285,130,0.002731,0.002020,-0.018735,-0.025338,0.029289,0.998359
2011-09-26T15:02:53.946285,140,0.003507,0.004507,-0.012987,-0.025361,0.029409,0.998393
2011-09-26T15:02:53.956285,150,0.004284,0.006994,-0.007238,-0.025384,0.029529,0.998426
2011-09-26T15:02:53.966285,160,0.005061,0.009481,-0.001490,-0.025408,0.029650,0.998459
2011-09-26T15:02:53.976285,170,0.005837,0.011968,0.004259,-0.025431,0.029770,0.998493
2011-09-26T15:02:53.986285,180,0.006614,0.014455,0.010007,-0.025454,0.029890,0.998526
2011-09-26T15:02:53.996285,190,0.007391,0.016942,0.015756,-0.025477,0.030011,0.998560
2011-09-26T15:02:54.006285,200,0.008167,0.019429,0.021504,-0.025501,0.030131,0.998593
2011-09-26T15:02:54.016285,210,0.008935,0.021898,0.027236,-0.025524,0.030251,0.998627
2011-09-26T15:02:54.026285,220,0.006406,0.017836,0.027144,-0.025540,0.030023,0.998768
2011-09-26T15:02:54.036285,230,0.003878,0.013773,0.027052,-0.025555,0.029795,0.998909
2011-09-26T15:02:54.046285,240,0.001350,0.009711,0.026959,-0.025571,0.029567,0.999050
2011-09-26T15:02:54.056285,250,-0.001179,0.005648,0.026867,-0.025587,0.029339,0.999191
2011-09-26T15:02:54.066285,260,-0.003707,0.001586,0.026775,-0.025603,0.029112,0.999332
2011-09-26T15:02:54.076285,270,-0.006235,-0.002477,0.026682,-0.025619,0.028884,0.999473
2011-09-26T15:02:54.086285,280,-0.008763,-0.006539,0.026590,-0.025634,0.028656,0.999615
2011-09-26T15:02:54.096285,290,-0.011292,-0.010602,0.026497,-0.025650,0.028428,0.999756
2011-09-26T15:02:54.106285,300,-0.013820,-0.014664,0.026405,-0.025666,0.028200,0.999897
2011-09-26T15:02:54.116285,310,-0.016348,-0.018727,0.026313,-0.025682,0.027972,1.000038
2011-09-26T15:02:54.126285,320,-0.012880,-0.013737,0.024376,-0.025543,0.028088,1.000021
2011-09-26T15:02:54.136285,330,-0.009319,-0.008606,0.022411,-0.025403,0.028208,1.000002
2011-09-26T15:02:54.146285,340,-0.005757,-0.003475,0.020445,-0.025262,0.028329,0.999982
2011-09-26T15:02:54.156285,350,-0.002196,0.001656,0.018480,-0.025121,0.028449,0.999963
2011-09-26T15:02:54.166285,360,0.001366,0.006787,0.016515,-0.024980,0.028570,0.999943
2011-09-26T15:02:54.176285,370,0.004927,0.011917,0.014549,-0.024839,0.028690,0.999924
2011-09-26T15:02:54.186285,380,0.008489,0.017048,0.012584,-0.024698,0.028811,0.999904
2011-09-26T15:02:54.196285,390,0.012050,0.022179,0.010619,-0.024557,0.028931,0.999885
