pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-26T13:17:59.293761,0,49.0324545,8.4397210,115499,3593.4000000,-2801.6000000,105.5000000,3,11,0
2011-09-26T13:17:59.393761,100,49.0324575,8.4397169,115490,3612.6000000,-2906.7000000,83.0000000,3,11,1
2011-09-26T13:17:59.493761,200,49.0324609,8.4397122,115487,3615.5000000,-3052.4000000,24.2000000,3,11,2
2011-09-26T13:17:59.593761,300,49.0324639,8.4397077,115485,3593.7000000,-3205.9000000,33.0000000,3,11,3
2011-09-26T13:17:59.693761,400,49.0324672,8.4397026,115477,3552.4000000,-3376.6000000,74.0000000,3,11,4
2011-09-26T13:17:59.793761,500,49.0324702,8.4396977,115467,3533.3000000,-3485.4000000,73.9000000,3,11,5
2011-09-26T13:17:59.893761,600,49.0324732,8.4396927,115458,3544.2000000,-3539.0000000,54.5000000,3,11,6
2011-09-26T13:17:59.993761,700,49.0324765,8.4396872,115449,3527.9000000,-3600.8000000,54.5000000,3,11,7
2011-09-26T13:18:00.093761,800,49.0324794,8.4396820,115436,3453.2000000,-3705.4000000,122.4000000,3,11,8
2011-09-26T13:18:00.193761,900,49.0324826,8.4396762,115414,3379.2000000,-3783.1000000,205.7000000,3,11,9
2011-09-26T13:18:00.293761,1000,49.0324854,8.4396709,115389,3348.1000000,-3806.7000000,224.4000000,3,9,10
2011-09-26T13:18:00.393761,1100,49.0324883,8.4396655,115373,3322.0000000,-3842.5000000,152.9000000,3,9,11
2011-09-26T13:18:00.493761,1200,49.0324911,8.4396601,115365,3307.6000000,-3888.0000000,68.8000000,3,9,12
2011-09-26T13:18:00.593761,1300,49.0324942,8.4396541,115356,3309.1000000,-3907.5000000,62.4000000,3,9,13
2011-09-26T13:18:00.693761,1400,49.0324971,8.4396487,115351,3311.7000000,-3899.2000000,29.9000000,3,9,14
2011-09-26T13:18:00.793761,1500,49.0325002,8.4396427,115348,3284.1000000,-3923.4000000,-14.7000000,3,10,15
2011-09-26T13:18:00.893761,1600,49.0325030,8.4396372,115346,3238.8000000,-3957.4000000,4.7000000,3,10,16
2011-09-26T13:18:00.993761,1700,49.0325058,8.4396316,115336,3224.9000000,-3954.2000000,87.6000000,3,10,17
2011-09-26T13:18:01.093761,1800,49.0325089,8.4396257,115311,3247.9000000,-3889.0000000,211.8000000,3,10,18
2011-09-26T13:18:01.193761,1900,49.0325118,8.4396205,115287,3248.3000000,-3783.6000000,213.6000000,3,10,19
2011-09-26T13:18:01.293761,2000,49.0325146,8.4396153,115263,3161.0000000,-3765.7000000,245.7000000,3,10,20
2011-09-26T13:18:01.393761,2100,49.0325175,8.4396096,115227,3067.5000000,-3796.3000000,343.7000000,3,10,21
2011-09-26T13:18:01.493761,2200,49.0325202,8.4396044,115187,3071.8000000,-3788.7000000,374.5000000,3,10,22
2011-09-26T13:18:01.593761,2300,49.0325229,8.4395993,115150,3135.6000000,-3748.0000000,384.4000000,3,10,23
2011-09-26T13:18:01.693761,2400,49.0325259,8.4395937,115139,3160.9000000,-3728.3000000,106.2000000,3,10,24
2011-09-26T13:18:01.793761,2500,49.0325287,8.4395885,115161,3123.5000000,-3769.7000000,-176.0000000,3,7,25
2011-09-26T13:18:01.893761,2600,49.0325316,8.4395828,115192,3070.5000000,-3802.5000000,-234.0000000,3,7,26
2011-09-26T13:18:01.993761,2700,49.0325343,8.4395776,115204,3049.3000000,-3839.0000000,-106.1000000,3,7,27
2011-09-26T13:18:02.093761,2800,49.0325369,8.4395723,115204,3079.7000000,-3868.8000000,4.7000000,3,7,28
2011-09-26T13:18:02.193761,2900,49.0325400,8.4395665,115193,3143.7000000,-3846.2000000,68.0000000,3,7,29
2011-09-26T13:18:02.293761,3000,49.0325429,8.4395613,115182,3177.3000000,-3874.0000000,65.1000000,3,7,30
2011-09-26T13:18:02.393761,3100,49.0325458,8.4395559,115175,3201.3000000,-3939.7000000,57.2000000,3,7,31
2011-09-26T13:18:02.493761,3200,49.0325492,8.4395499,115152,3229.3000000,-4028.7000000,69.0000000,3,7,32
2011-09-26T13:18:02.593761,3300,49.0325523,8.4395443,115126,3270.0000000,-4090.8000000,120.3000000,3,7,33
2011-09-26T13:18:02.693761,3400,49.0325554,8.4395387,115112,3320.0000000,-4135.3000000,8.9000000,3,7,34
2011-09-26T13:18:02.793761,3500,49.0325589,8.4395324,115113,3366.8000000,-4218.4000000,-102.7000000,3,7,35
2011-09-26T13:18:02.893761,3600,49.0325621,8.4395266,115111,3409.3000000,-4282.7000000,-46.6000000,3,7,36
2011-09-26T13:18:02.993761,3700,49.0325653,8.4395207,115098,3456.7000000,-4346.8000000,26.9000000,3,7,37
2011-09-26T13:18:03.093761,3800,49.0325688,8.4395140,115062,3509.1000000,-4435.2000000,54.2000000,3,7,38
2011-09-26T13:18:03.193761,3900,49.0325723,8.4395071,115024,3554.0000000,-4540.8000000,49.8000000,3,7,39
2011-09-26T13:18:03.293761,4000,49.0325755,8.4395007,114999,3595.8000000,-4639.5000000,50.5000000,3,7,40
2011-09-26T13:18:03.393761,4100,49.0325787,8.4394942,114970,3641.0000000,-4735.2000000,55.0000000,3,7,41
2011-09-26T13:18:03.493761,4200,49.0325820,8.4394876,114949,3687.5000000,-4832.9000000,65.8000000,3,7,42
2011-09-26T13:18:03.593761,4300,49.0325857,8.4394801,114924,3737.2000000,-4946.4000000,80.3000000,3,7,43
2011-09-26T13:18:03.693761,4400,49.0325890,8.4394732,114905,3771.3000000,-5059.8000000,89.1000000,3,7,44
2011-09-26T13:18:03.793761,4500,49.0325928,8.4394653,114881,3807.5000000,-5177.9000000,79.4000000,3,7,45
2011-09-26T13:18:03.893761,4600,49.0325963,8.4394580,114857,3848.5000000,-5253.5000000,61.5000000,3,7,46
2011-09-26T13:18:03.993761,4700,49.0325998,8.4394507,114838,3865.3000000,-5307.4000000,44.0000000,3,7,47
2011-09-26T13:18:04.093761,4800,49.0326032,8.4394432,114816,3859.6000000,-5352.2000000,56.4000000,3,7,48
2011-09-26T13:18:04.193761,4900,49.0326070,8.4394350,114797,3842.9000000,-5391.3000000,83.9000000,3,7,49
2011-09-26T13:18:04.293761,5000,49.0326105,8.4394275,114775,3829.2000000,-5417.3000000,97.4000000,3,7,50
2011-09-26T13:18:04.393761,5100,49.0326142,8.4394192,114758,3817.4000000,-5447.9000000,87.6000000,3,7,51
2011-09-26T13:18:04.493761,5200,49.0326176,8.4394117,114741,3810.2000000,-5467.7000000,87.3000000,3,7,52
2011-09-26T13:18:04.593761,5300,49.0326210,8.4394041,114726,3802.4000000,-5486.2000000,97.5000000,3,7,53
2011-09-26T13:18:04.693761,5400,49.0326247,8.4393958,114709,3783.9000000,-5510.2000000,110.0000000,3,7,54
2011-09-26T13:18:04.793761,5500,49.0326281,8.4393882,114692,3761.8000000,-5525.9000000,133.4000000,3,7,55
2011-09-26T13:18:04.893761,5600,49.0326315,8.4393805,114676,3743.9000000,-5544.8000000,134.0000000,3,7,56
2011-09-26T13:18:04.993761,5700,49.0326352,8.4393722,114660,3738.5000000,-5560.1000000,129.5000000,3,7,57
2011-09-26T13:18:05.093761,5800,49.0326386,8.4393645,114645,3728.7000000,-5572.5000000,101.2000000,3,7,58
2011-09-26T13:18:05.193761,5900,49.0326419,8.4393568,114621,3701.0000000,-5588.4000000,46.3000000,3,7,59
2011-09-26T13:18:05.293761,6000,49.0326456,8.4393483,114611,3658.2000000,-5617.3000000,-5.6000000,3,7,60
2011-09-26T13:18:05.393761,6100,49.0326488,8.4393405,114598,3604.8000000,-5646.7000000,-2.6000000,3,7,61
2011-09-26T13:18:05.493761,6200,49.0326523,8.4393319,114589,3552.4000000,-5680.2000000,10.4000000,3,7,62
2011-09-26T13:18:05.593761,6300,49.0326555,8.4393241,114577,3510.3000000,-5716.7000000,32.9000000,3,6,63
2011-09-26T13:18:05.693761,6400,49.0326585,8.4393161,114565,3456.2000000,-5765.9000000,70.4000000,3,6,64
2011-09-26T13:18:05.793761,6500,49.0326618,8.4393073,114549,3391.6000000,-5819.1000000,104.6000000,3,6,65
2011-09-26T13:18:05.893761,6600,49.0326648,8.4392992,114534,3334.5000000,-5870.2000000,112.3000000,3,6,66
2011-09-26T13:18:05.993761,6700,49.0326677,8.4392911,114520,3281.6000000,-5931.0000000,114.2000000,3,6,67
2011-09-26T13:18:06.093761,6800,49.0326708,8.4392820,114508,3240.1000000,-5981.6000000,97.1000000,3,6,68
2011-09-26T13:18:06.193761,6900,49.0326736,8.4392737,114498,3169.9000000,-6038.1000000,81.0000000,3,6,69
2011-09-26T13:18:06.293761,7000,49.0326764,8.4392654,114492,3094.4000000,-6092.7000000,53.6000000,3,6,70
2011-09-26T13:18:06.393761,7100,49.0326793,8.4392561,114478,3025.5000000,-6142.9000000,127.9000000,3,6,71
2011-09-26T13:18:06.493761,7200,49.0326820,8.4392478,114444,3003.8000000,-6174.8000000,113.6000000,3,6,72
2011-09-26T13:18:06.593761,7300,49.0326848,8.4392384,114427,2927.5000000,-6255.2000000,43.1000000,3,6,73
2011-09-26T13:18:06.693761,7400,49.0326874,8.4392299,114415,2864.6000000,-6317.2000000,0.9000000,3,6,74
2011-09-26T13:18:06.793761,7500,49.0326898,8.4392212,114402,2780.3000000,-6373.7000000,21.9000000,3,6,75
2011-09-26T13:18:06.893761,7600,49.0326925,8.4392116,114383,2700.7000000,-6422.8000000,71.1000000,3,6,76
2011-09-26T13:18:06.993761,7700,49.0326948,8.4392028,114367,2628.7000000,-6459.4000000,118.9000000,3,6,77
2011-09-26T13:18:07.093761,7800,49.0326971,8.4391938,114351,2567.5000000,-6506.9000000,146.0000000,3,6,78
2011-09-26T13:18:07.193761,7900,49.0326996,8.4391840,114358,2517.0000000,-6563.3000000,151.6000000,3,6,79
2011-09-26T13:18:07.293761,8000,49.0327018,8.4391750,114361,2441.3000000,-6629.0000000,118.5000000,3,6,80
2011-09-26T13:18:07.393761,8100,49.0327040,8.4391659,114372,2351.3000000,-6689.4000000,66.2000000,3,6,81
2011-09-26T13:18:07.493761,8200,49.0327063,8.4391558,114376,2302.9000000,-6735.7000000,73.2000000,3,6,82
2011-09-26T13:18:07.593761,8300,49.0327083,8.4391466,114376,2260.8000000,-6771.3000000,134.2000000,3,6,83
2011-09-26T13:18:07.693761,8400,49.0327105,8.4391363,114366,2182.6000000,-6825.8000000,158.4000000,3,6,84
2011-09-26T13:18:07.793761,8500,49.0327124,8.4391269,114363,2127.6000000,-6876.0000000,136.7000000,3,6,85
2011-09-26T13:18:07.893761,8600,49.0327143,8.4391175,114356,2103.8000000,-6918.1000000,125.4000000,3,6,86
2011-09-26T13:18:07.993761,8700,49.0327163,8.4391070,114355,2071.5000000,-6967.2000000,105.0000000,3,6,87
2011-09-26T13:18:08.093761,8800,49.0327180,8.4390974,114351,2017.1000000,-7019.5000000,89.1000000,3,6,88
2011-09-26T13:18:08.193761,8900,49.0327198,8.4390878,114348,1998.7000000,-7058.5000000,75.4000000,3,6,89
2011-09-26T13:18:08.293761,9000,49.0327218,8.4390771,114343,1985.9000000,-7108.5000000,93.7000000,3,6,90
2011-09-26T13:18:08.393761,9100,49.0327236,8.4390673,114329,1967.0000000,-7151.0000000,93.8000000,3,6,91
2011-09-26T13:18:08.493761,9200,49.0327253,8.4390575,114312,1954.0000000,-7188.4000000,106.2000000,3,6,92
2011-09-26T13:18:08.593761,9300,49.0327273,8.4390466,114294,1957.7000000,-7221.7000000,130.3000000,3,6,93
2011-09-26T13:18:08.693761,9400,49.0327290,8.4390367,114272,1957.0000000,-7243.9000000,155.3000000,3,6,94
2011-09-26T13:18:08.793761,9500,49.0327310,8.4390258,114253,1961.9000000,-7253.1000000,135.0000000,3,6,95
2011-09-26T13:18:08.893761,9600,49.0327327,8.4390158,114240,1959.8000000,-7251.6000000,107.6000000,3,6,96
2011-09-26T13:18:08.993761,9700,49.0327344,8.4390059,114228,1956.6000000,-7247.1000000,113.3000000,3,6,97
2011-09-26T13:18:09.093761,9800,49.0327363,8.4389950,114214,1956.2000000,-7238.3000000,121.0000000,3,6,98
2011-09-26T13:18:09.193761,9900,49.0327381,8.4389851,114202,1956.5000000,-7225.5000000,106.1000000,3,6,99
2011-09-26T13:18:09.293761,10000,49.0327398,8.4389742,114211,1949.6000000,-7209.9000000,84.3000000,3,6,100
2011-09-26T13:18:09.393761,10100,49.0327414,8.4389644,114212,1937.3000000,-7191.7000000,98.9000000,3,6,101
2011-09-26T13:18:09.493761,10200,49.0327430,8.4389545,114212,1928.6000000,-7174.0000000,113.2000000,3,6,102
2011-09-26T13:18:09.593761,10300,49.0327446,8.4389447,114215,1926.7000000,-7150.3000000,115.5000000,3,6,103
2011-09-26T13:18:09.693761,10400,49.0327465,8.4389339,114220,1922.1000000,-7123.5000000,110.0000000,3,6,104
2011-09-26T13:18:09.793761,10500,49.0327482,8.4389242,114228,1916.1000000,-7101.5000000,111.0000000,3,6,105
2011-09-26T13:18:09.893761,10600,49.0327500,8.4389135,114228,1927.2000000,-7073.1000000,118.1000000,3,6,106
2011-09-26T13:18:09.993761,10700,49.0327517,8.4389038,114233,1938.3000000,-7047.1000000,106.6000000,3,6,107
2011-09-26T13:18:10.093761,10800,49.0327534,8.4388942,114233,1945.5000000,-7021.9000000,96.1000000,3,6,108
2011-09-26T13:18:10.193761,10900,49.0327553,8.4388837,114233,1953.6000000,-6992.7000000,101.1000000,3,6,109
