pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-26T14:27:16.227585,0,48.9804028,8.4043009,116273,-11474.6000000,3768.6000000,61.9000000,3,13,0
2011-09-26T14:27:16.327585,100,48.9803915,8.4043067,116262,-11540.1000000,3855.0000000,67.5000000,3,13,1
2011-09-26T14:27:16.427585,200,48.9803811,8.4043122,116250,-11591.6000000,3941.0000000,87.3000000,3,13,2
2011-09-26T14:27:16.527585,300,48.9803706,8.4043178,116237,-11651.1000000,4024.0000000,95.5000000,3,13,3
2011-09-26T14:27:16.627585,400,48.9803590,8.4043240,116229,-11729.2000000,4112.6000000,51.8000000,3,13,4
2011-09-26T14:27:16.727585,500,48.9803484,8.4043298,116224,-11797.1000000,4189.3000000,9.9000000,3,13,5
2011-09-26T14:27:16.827585,600,48.9803367,8.4043363,116217,-11860.5000000,4278.7000000,14.9000000,3,13,6
2011-09-26T14:27:16.927585,700,48.9803260,8.4043423,116209,-11912.1000000,4359.5000000,28.6000000,3,13,7
2011-09-26T14:27:17.027585,800,48.9803153,8.4043484,116203,-11961.1000000,4446.2000000,7.3000000,3,13,8
2011-09-26T14:27:17.127585,900,48.9803045,8.4043546,116201,-12004.0000000,4541.8000000,-17.4000000,3,13,9
2011-09-26T14:27:17.227585,1000,48.9802927,8.4043617,116201,-12044.5000000,4640.7000000,-26.5000000,3,13,10
2011-09-26T14:27:17.327585,1100,48.9802818,8.4043682,116200,-12083.1000000,4712.6000000,-15.8000000,3,13,11
2011-09-26T14:27:17.427585,1200,48.9802699,8.4043754,116197,-12121.0000000,4773.2000000,3.9000000,3,13,12
2011-09-26T14:27:17.527585,1300,48.9802590,8.4043820,116193,-12155.6000000,4823.0000000,21.0000000,3,13,13
2011-09-26T14:27:17.627585,1400,48.9802480,8.4043887,116191,-12190.0000000,4881.6000000,14.4000000,3,13,14
2011-09-26T14:27:17.727585,1500,48.9802360,8.4043962,116189,-12219.5000000,4947.2000000,20.9000000,3,13,15
2011-09-26T14:27:17.827585,1600,48.9802250,8.4044031,116185,-12240.3000000,5002.4000000,46.6000000,3,13,16
2011-09-26T14:27:17.927585,1700,48.9802140,8.4044100,116181,-12253.3000000,5045.4000000,62.4000000,3,13,17
2011-09-26T14:27:18.027585,1800,48.9802019,8.4044176,116175,-12268.8000000,5084.3000000,70.9000000,3,13,18
2011-09-26T14:27:18.127585,1900,48.9801909,8.4044247,116172,-12280.5000000,5122.8000000,45.1000000,3,13,19
2011-09-26T14:27:18.227585,2000,48.9801799,8.4044317,116170,-12284.2000000,5163.1000000,30.2000000,3,13,20
2011-09-26T14:27:18.327585,2100,48.9801678,8.4044396,116168,-12282.4000000,5223.2000000,22.7000000,3,13,21
2011-09-26T14:27:18.427585,2200,48.9801568,8.4044468,116168,-12279.1000000,5292.2000000,13.8000000,3,13,22
2011-09-26T14:27:18.527585,2300,48.9801459,8.4044542,116169,-12275.1000000,5363.2000000,10.3000000,3,13,23
2011-09-26T14:27:18.627585,2400,48.9801338,8.4044624,116066,-12264.3000000,5443.6000000,6.2000000,3,13,24
2011-09-26T14:27:18.727585,2500,48.9801228,8.4044699,116065,-12243.5000000,5506.2000000,4.0000000,3,13,25
2011-09-26T14:27:18.827585,2600,48.9801119,8.4044775,116063,-12211.3000000,5560.0000000,14.8000000,3,13,26
2011-09-26T14:27:18.927585,2700,48.9800999,8.4044859,116061,-12175.6000000,5610.7000000,37.7000000,3,13,27
2011-09-26T14:27:19.027585,2800,48.9800891,8.4044936,116057,-12141.4000000,5654.7000000,46.4000000,3,13,28
2011-09-26T14:27:19.127585,2900,48.9800782,8.4045013,116051,-12104.9000000,5704.7000000,62.4000000,3,13,29
2011-09-26T14:27:19.227585,3000,48.9800663,8.4045099,116045,-12055.4000000,5769.5000000,70.2000000,3,13,30
2011-09-26T14:27:19.327585,3100,48.9800556,8.4045179,116039,-12006.5000000,5826.4000000,80.0000000,3,13,31
2011-09-26T14:27:19.427585,3200,48.9800448,8.4045259,116033,-11963.6000000,5875.0000000,73.6000000,3,13,32
2011-09-26T14:27:19.527585,3300,48.9800331,8.4045348,116028,-11930.8000000,5903.0000000,38.6000000,3,13,33
2011-09-26T14:27:19.627585,3400,48.9800224,8.4045429,116029,-11910.0000000,5916.0000000,11.4000000,3,13,34
2011-09-26T14:27:19.727585,3500,48.9800117,8.4045509,116033,-11889.0000000,5932.2000000,-5.1000000,3,13,35
2011-09-26T14:27:19.827585,3600,48.9799999,8.4045599,116038,-11862.6000000,5957.6000000,-15.0000000,3,13,36
2011-09-26T14:27:19.927585,3700,48.9799893,8.4045680,116040,-11831.4000000,5991.4000000,-2.1000000,3,13,37
2011-09-26T14:27:20.027585,3800,48.9799787,8.4045763,116038,-11803.9000000,6019.5000000,20.0000000,3,13,38
2011-09-26T14:27:20.127585,3900,48.9799671,8.4045854,116029,-11780.2000000,6054.8000000,34.6000000,3,12,39
2011-09-26T14:27:20.227585,4000,48.9799565,8.4045938,116023,-11770.6000000,6091.6000000,34.3000000,3,12,40
2011-09-26T14:27:20.327585,4100,48.9799459,8.4046022,116017,-11771.5000000,6127.3000000,33.2000000,3,12,41
2011-09-26T14:27:20.427585,4200,48.9799343,8.4046115,116013,-11783.5000000,6161.5000000,26.0000000,3,12,42
2011-09-26T14:27:20.527585,4300,48.9799237,8.4046200,116009,-11800.6000000,6183.3000000,33.7000000,3,12,43
2011-09-26T14:27:20.627585,4400,48.9799131,8.4046285,116007,-11814.1000000,6212.1000000,35.9000000,3,12,44
2011-09-26T14:27:20.727585,4500,48.9799014,8.4046379,116003,-11835.6000000,6247.6000000,25.1000000,3,12,45
2011-09-26T14:27:20.827585,4600,48.9798908,8.4046465,116000,-11861.2000000,6285.1000000,-5.4000000,3,12,46
2011-09-26T14:27:20.927585,4700,48.9798801,8.4046552,116002,-11895.0000000,6311.7000000,-16.2000000,3,12,47
2011-09-26T14:27:21.027585,4800,48.9798683,8.4046647,116003,-11943.3000000,6317.8000000,-7.7000000,3,12,48
2011-09-26T14:27:21.127585,4900,48.9798575,8.4046733,116005,-11985.3000000,6319.0000000,15.5000000,3,10,49
2011-09-26T14:27:21.227585,5000,48.9798467,8.4046820,116007,-12032.6000000,6326.0000000,22.6000000,3,10,50
2011-09-26T14:27:21.327585,5100,48.9798347,8.4046916,116015,-12086.1000000,6346.4000000,-8.0000000,3,10,51
2011-09-26T14:27:21.427585,5200,48.9798237,8.4047004,116026,-12138.4000000,6362.9000000,-26.9000000,3,10,52
2011-09-26T14:27:21.527585,5300,48.9798116,8.4047101,116035,-12187.6000000,6378.2000000,-30.2000000,3,11,53
2011-09-26T14:27:21.627585,5400,48.9798006,8.4047190,116035,-12224.5000000,6394.6000000,-6.3000000,3,11,54
2011-09-26T14:27:21.727585,5500,48.9797896,8.4047279,116037,-12259.2000000,6414.5000000,5.7000000,3,11,55
2011-09-26T14:27:21.827585,5600,48.9797786,8.4047368,116039,-12285.5000000,6435.9000000,19.2000000,3,11,56
2011-09-26T14:27:21.927585,5700,48.9797665,8.4047465,116035,-12308.3000000,6433.2000000,59.2000000,3,11,57
