pc_time,ts_ms,gyroX,gyroY,gyroZ,accelX,accelY,accelZ
2011-09-26T14:33:49.504094,0,0.164473,-0.163436,0.534120,-0.079592,0.043454,1.010828
2011-09-26T14:33:49.514094,10,0.196129,-0.146497,0.524014,-0.079587,0.044194,1.009910
2011-09-26T14:33:49.524094,20,0.227786,-0.129558,0.513908,-0.079582,0.044934,1.008992
2011-09-26T14:33:49.534094,30,0.259442,-0.112619,0.503801,-0.079576,0.045674,1.008074
2011-09-26T14:33:49.544094,40,0.291098,-0.095679,0.493695,-0.079571,0.046414,1.007156
2011-09-26T14:33:49.554094,50,0.322755,-0.078740,0.483589,-0.079566,0.047154,1.006238
2011-09-26T14:33:49.564094,60,0.354411,-0.061801,0.473482,-0.079561,0.047894,1.005320
2011-09-26T14:33:49.574094,70,0.386067,-0.044862,0.463376,-0.079556,0.048634,1.004402
2011-09-26T14:33:49.584094,80,0.417724,-0.027923,0.453270,-0.079550,0.049374,1.003484
2011-09-26T14:33:49.594094,90,0.449380,-0.010984,0.443163,-0.079545,0.050114,1.002566
2011-09-26T14:33:49.604094,100,0.481037,0.005956,0.433057,-0.079540,0.050854,1.001648
2011-09-26T14:33:49.614094,110,0.452086,-0.020996,0.433210,-0.079943,0.051062,0.999602
2011-09-26T14:33:49.624094,120,0.422270,-0.048576,0.433510,-0.080352,0.051263,0.997540
2011-09-26T14:33:49.634094,130,0.392454,-0.076155,0.433811,-0.080761,0.051463,0.995478
2011-09-26T14:33:49.644094,140,0.362637,-0.103734,0.434111,-0.081170,0.051663,0.993416
2011-09-26T14:33:49.654094,150,0.332821,-0.131313,0.434411,-0.081578,0.051864,0.991354
2011-09-26T14:33:49.664094,160,0.303005,-0.158893,0.434711,-0.081987,0.052064,0.989292
2011-09-26T14:33:49.674094,170,0.273189,-0.186472,0.435011,-0.082396,0.052264,0.987230
2011-09-26T14:33:49.684094,180,0.243372,-0.214051,0.435311,-0.082805,0.052465,0.985168
2011-09-26T14:33:49.694094,190,0.213556,-0.241630,0.435612,-0.083214,0.052665,0.983106
2011-09-26T14:33:49.704094,200,0.183740,-0.269209,0.435912,-0.083622,0.052865,0.981044
2011-09-26T14:33:49.714094,210,0.153923,-0.296789,0.436212,-0.084031,0.053066,0.978983
2011-09-26T14:33:49.724094,220,0.127343,-0.330952,0.437119,-0.083877,0.052820,0.980881
2011-09-26T14:33:49.734094,230,0.100789,-0.365171,0.438031,-0.083717,0.052571,0.982813
2011-09-26T14:33:49.744094,240,0.074236,-0.399390,0.438944,-0.083558,0.052322,0.984744
2011-09-26T14:33:49.754094,250,0.047682,-0.433609,0.439856,-0.083399,0.052072,0.986676
2011-09-26T14:33:49.764094,260,0.021128,-0.467828,0.440768,-0.083239,0.051823,0.988607
2011-09-26T14:33:49.774094,270,-0.005425,-0.502047,0.441680,-0.083080,0.051574,0.990539
2011-09-26T14:33:49.784094,280,-0.031979,-0.536266,0.442593,-0.082921,0.051325,0.992471
2011-09-26T14:33:49.794094,290,-0.058532,-0.570484,0.443505,-0.082761,0.051075,0.994402
2011-09-26T14:33:49.804094,300,-0.085086,-0.604703,0.444417,-0.082602,0.050826,0.996334
2011-09-26T14:33:49.814094,310,-0.111640,-0.638922,0.445330,-0.082443,0.050577,0.998265
2011-09-26T14:33:49.824094,320,-0.077427,-0.605278,0.440564,-0.083133,0.049936,0.999466
2011-09-26T14:33:49.834094,330,-0.042853,-0.571231,0.435765,-0.083828,0.049292,1.000663
2011-09-26T14:33:49.844094,340,-0.008279,-0.537184,0.430965,-0.084524,0.048649,1.001859
2011-09-26T14:33:49.854094,350,0.026295,-0.503136,0.426166,-0.085219,0.048005,1.003056
2011-09-26T14:33:49.864094,360,0.060869,-0.469089,0.421367,-0.085915,0.047361,1.004252
