pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-26T13:29:11.391827,0,49.0424890,8.3640005,111270,-13825.0000000,-5340.3000000,-122.6000000,3,12,0
2011-09-26T13:29:11.491827,100,49.0424766,8.3639931,111282,-13845.3000000,-5415.0000000,-102.0000000,3,12,1
2011-09-26T13:29:11.591827,200,49.0424641,8.3639856,111292,-13864.7000000,-5492.6000000,-82.3000000,3,12,2
2011-09-26T13:29:11.691827,300,49.0424504,8.3639771,111302,-13886.8000000,-5580.0000000,-68.9000000,3,12,3
2011-09-26T13:29:11.791827,400,49.0424379,8.3639694,111311,-13906.1000000,-5654.1000000,-65.3000000,3,12,4
2011-09-26T13:29:11.891827,500,49.0424241,8.3639607,111322,-13928.5000000,-5734.6000000,-67.4000000,3,12,5
2011-09-26T13:29:11.991827,600,49.0424115,8.3639528,111332,-13947.1000000,-5805.5000000,-73.2000000,3,12,6
2011-09-26T13:29:12.091827,700,49.0423990,8.3639447,111342,-13955.7000000,-5879.9000000,-58.2000000,3,12,7
2011-09-26T13:29:12.191827,800,49.0423852,8.3639357,111349,-13958.3000000,-5956.6000000,-36.3000000,3,12,8
2011-09-26T13:29:12.291827,900,49.0423727,8.3639274,111354,-13956.6000000,-6031.1000000,-36.9000000,3,12,9
2011-09-26T13:29:12.391827,1000,49.0423601,8.3639191,111363,-13954.1000000,-6101.0000000,-48.5000000,3,12,10
2011-09-26T13:29:12.491827,1100,49.0423463,8.3639098,111376,-13947.0000000,-6177.1000000,-64.2000000,3,12,11
2011-09-26T13:29:12.591827,1200,49.0423338,8.3639012,111389,-13937.0000000,-6238.1000000,-70.0000000,3,12,12
2011-09-26T13:29:12.691827,1300,49.0423213,8.3638926,111401,-13923.9000000,-6292.2000000,-71.2000000,3,12,13
2011-09-26T13:29:12.791827,1400,49.0423075,8.3638831,111413,-13910.9000000,-6336.8000000,-72.7000000,3,12,14
2011-09-26T13:29:12.891827,1500,49.0422951,8.3638744,111423,-13895.9000000,-6371.2000000,-71.3000000,3,12,15
2011-09-26T13:29:12.991827,1600,49.0422826,8.3638657,111433,-13881.0000000,-6405.5000000,-76.5000000,3,12,16
2011-09-26T13:29:13.091827,1700,49.0422689,8.3638560,111443,-13865.7000000,-6432.5000000,-82.7000000,3,12,17
2011-09-26T13:29:13.191827,1800,49.0422565,8.3638472,111450,-13859.8000000,-6436.6000000,-70.6000000,3,12,18
2011-09-26T13:29:13.291827,1900,49.0422428,8.3638375,111454,-13871.8000000,-6421.4000000,-50.6000000,3,12,19
2011-09-26T13:29:13.391827,2000,49.0422303,8.3638287,111458,-13901.7000000,-6395.4000000,-42.2000000,3,12,20
2011-09-26T13:29:13.491827,2100,49.0422177,8.3638200,111464,-13943.5000000,-6365.7000000,-41.1000000,3,12,21
2011-09-26T13:29:13.591827,2200,49.0422039,8.3638105,111469,-13995.0000000,-6323.1000000,-30.3000000,3,12,22
2011-09-26T13:29:13.691827,2300,49.0421913,8.3638019,111476,-14045.1000000,-6284.4000000,-29.0000000,3,12,23
2011-09-26T13:29:13.791827,2400,49.0421786,8.3637933,111486,-14097.0000000,-6250.8000000,-54.4000000,3,11,24
2011-09-26T13:29:13.891827,2500,49.0421646,8.3637839,111502,-14153.9000000,-6217.9000000,-89.2000000,3,11,25
2011-09-26T13:29:13.991827,2600,49.0421518,8.3637754,111513,-14209.1000000,-6184.5000000,-114.0000000,3,11,26
2011-09-26T13:29:14.091827,2700,49.0421390,8.3637670,111527,-14268.6000000,-6143.8000000,-134.9000000,3,11,27
2011-09-26T13:29:14.191827,2800,49.0421249,8.3637578,111542,-14332.7000000,-6088.7000000,-123.0000000,3,11,28
2011-09-26T13:29:14.291827,2900,49.0421119,8.3637495,111554,-14389.1000000,-6035.7000000,-105.3000000,3,11,29
2011-09-26T13:29:14.391827,3000,49.0420990,8.3637413,111565,-14442.1000000,-5984.7000000,-101.2000000,3,11,30
2011-09-26T13:29:14.491827,3100,49.0420846,8.3637324,111574,-14492.9000000,-5931.7000000,-87.5000000,3,11,31
2011-09-26T13:29:14.591827,3200,49.0420716,8.3637244,111581,-14536.6000000,-5879.3000000,-64.5000000,3,11,32
2011-09-26T13:29:14.691827,3300,49.0420572,8.3637156,111586,-14577.8000000,-5838.1000000,-56.0000000,3,11,33
2011-09-26T13:29:14.791827,3400,49.0420441,8.3637076,111587,-14612.3000000,-5790.4000000,-24.4000000,3,12,34
2011-09-26T13:29:14.891827,3500,49.0420309,8.3636998,111586,-14644.4000000,-5755.9000000,7.5000000,3,12,35
2011-09-26T13:29:14.991827,3600,49.0420164,8.3636912,111581,-14679.7000000,-5674.0000000,56.1000000,3,12,36
2011-09-26T13:29:15.091827,3700,49.0420032,8.3636835,111575,-14717.9000000,-5616.0000000,56.8000000,3,12,37
