pc_time,ts_ms,gyroX,gyroY,gyroZ,accelX,accelY,accelZ
2011-09-30T12:08:26.521831,0,-1.590827,0.488367,2.746566,-0.025049,0.234511,0.979336
2011-09-30T12:08:26.531831,10,-1.578853,0.485388,2.728094,-0.024924,0.233009,0.979460
2011-09-30T12:08:26.541831,20,-1.566879,0.482408,2.709622,-0.024798,0.231507,0.979584
2011-09-30T12:08:26.551831,30,-1.554905,0.479428,2.691151,-0.024673,0.230005,0.979709
2011-09-30T12:08:26.561831,40,-1.542931,0.476448,2.672679,-0.024547,0.228503,0.979833
2011-09-30T12:08:26.571831,50,-1.530957,0.473469,2.654207,-0.024422,0.227001,0.979957
2011-09-30T12:08:26.581831,60,-1.518984,0.470489,2.635735,-0.024296,0.225499,0.980081
2011-09-30T12:08:26.591831,70,-1.507010,0.467509,2.617263,-0.024171,0.223997,0.980205
2011-09-30T12:08:26.601831,80,-1.495036,0.464529,2.598792,-0.024045,0.222494,0.980329
2011-09-30T12:08:26.611831,90,-1.483062,0.461550,2.580320,-0.023920,0.220992,0.980453
2011-09-30T12:08:26.621831,100,-1.471088,0.458570,2.561848,-0.023794,0.219490,0.980578
2011-09-30T12:08:26.631831,110,-1.459114,0.455590,2.543376,-0.023669,0.217988,0.980702
2011-09-30T12:08:26.641831,120,-1.447140,0.452610,2.524904,-0.023543,0.216486,0.980826
2011-09-30T12:08:26.651831,130,-1.435166,0.449631,2.506432,-0.023418,0.214984,0.980950
2011-09-30T12:08:26.661831,140,-1.423192,0.446651,2.487960,-0.023292,0.213482,0.981074
2011-09-30T12:08:26.671831,150,-1.411218,0.443671,2.469489,-0.023167,0.211980,0.981198
2011-09-30T12:08:26.681831,160,-1.399244,0.440691,2.451017,-0.023041,0.210478,0.981323
2011-09-30T12:08:26.691831,170,-1.387270,0.437712,2.432545,-0.022916,0.208976,0.981447
2011-09-30T12:08:26.701831,180,-1.375296,0.434732,2.414073,-0.022790,0.207474,0.981571
2011-09-30T12:08:26.711831,190,-1.363322,0.431752,2.395601,-0.022665,0.205972,0.981695
2011-09-30T12:08:26.721831,200,-1.351348,0.428772,2.377129,-0.022540,0.204470,0.981819
2011-09-30T12:08:26.731831,210,-1.339374,0.425792,2.358657,-0.022414,0.202968,0.981943
2011-09-30T12:08:26.741831,220,-1.327400,0.422813,2.340185,-0.022289,0.201466,0.982067
2011-09-30T12:08:26.751831,230,-1.315426,0.419833,2.321713,-0.022163,0.199963,0.982192
2011-09-30T12:08:26.761831,240,-1.303452,0.416853,2.303241,-0.022038,0.198461,0.982316
2011-09-30T12:08:26.771831,250,-1.291478,0.413873,2.284769,-0.021912,0.196959,0.982440
2011-09-30T12:08:26.781831,260,-1.279504,0.410894,2.266297,-0.021787,0.195457,0.982564
2011-09-30T12:08:26.791831,270,-1.267530,0.407914,2.247825,-0.021661,0.193955,0.982688
2011-09-30T12:08:26.801831,280,-1.255556,0.404934,2.229353,-0.021536,0.192453,0.982812
2011-09-30T12:08:26.811831,290,-1.243582,0.401954,2.210881,-0.021410,0.190951,0.982937
2011-09-30T12:08:26.821831,300,-1.231608,0.398974,2.192409,-0.021285,0.189449,0.983061
2011-09-30T12:08:26.831831,310,-1.219634,0.395995,2.173937,-0.021159,0.187947,0.983185
2011-09-30T12:08:26.841831,320,-1.207660,0.393015,2.155465,-0.021034,0.186445,0.983309
2011-09-30T12:08:26.851831,330,-1.195686,0.390035,2.136993,-0.020908,0.184943,0.983433
2011-09-30T12:08:26.861831,340,-1.183712,0.387055,2.118521,-0.020783,0.183441,0.983557
2011-09-30T12:08:26.871831,350,-1.171738,0.384076,2.100049,-0.020657,0.181939,0.983681
2011-09-30T12:08:26.881831,360,-1.159764,0.381096,2.081577,-0.020532,0.180437,0.983806
2011-09-30T12:08:26.891831,370,-1.147790,0.378116,2.063105,-0.020406,0.178934,0.983930
2011-09-30T12:08:26.901831,380,-1.135816,0.375136,2.044633,-0.020281,0.177432,0.984054
2011-09-30T12:08:26.911831,390,-1.123842,0.372157,2.026161,-0.020155,0.175930,0.984178
2011-09-30T12:08:26.921831,400,-1.111868,0.369177,2.007689,-0.020030,0.174428,0.984302
2011-09-30T12:08:26.931831,410,-1.099894,0.366197,1.989217,-0.019904,0.172926,0.984426
2011-09-30T12:08:26.941831,420,-1.087920,0.363217,1.970745,-0.019779,0.171424,0.984551
2011-09-30T12:08:26.951831,430,-1.075946,0.360237,1.952274,-0.019653,0.169922,0.984675
2011-09-30T12:08:26.961831,440,-1.063972,0.357258,1.933802,-0.019528,0.168420,0.984799
2011-09-30T12:08:26.971831,450,-1.051998,0.354278,1.915330,-0.019402,0.166918,0.984923
2011-09-30T12:08:26.981831,460,-1.040024,0.351298,1.896858,-0.019277,0.165416,0.985047
2011-09-30T12:08:26.991831,470,-1.028050,0.348318,1.878386,-0.019151,0.163914,0.985171
2011-09-30T12:08:27.001831,480,-1.016076,0.345339,1.859914,-0.019026,0.162412,0.985295
2011-09-30T12:08:27.011831,490,-1.004102,0.342359,1.841442,-0.018900,0.160910,0.985420
2011-09-30T12:08:27.021831,500,-0.992128,0.339379,1.822970,-0.018775,0.159408,0.985544
2011-09-30T12:08:27.031831,510,-0.980154,0.336399,1.804498,-0.018649,0.157905,0.985668
2011-09-30T12:08:27.041831,520,-0.968180,0.333419,1.786026,-0.018524,0.156403,0.985792
2011-09-30T12:08:27.051831,530,-0.956206,0.330440,1.767554,-0.018398,0.154901,0.985916
2011-09-30T12:08:27.061831,540,-0.944232,0.327460,1.749082,-0.018273,0.153399,0.986040
