pc_time,ts_ms,gyroX,gyroY,gyroZ,accelX,accelY,accelZ
2011-09-26T14:01:22.701417,0,0.022667,0.291042,-1.065822,-0.004276,0.004677,0.993958
2011-09-26T14:01:22.711417,10,0.046108,0.275154,-1.061774,-0.004450,0.005359,0.994432
2011-09-26T14:01:22.721417,20,0.069548,0.259267,-1.057726,-0.004625,0.006042,0.994906
2011-09-26T14:01:22.731417,30,0.092989,0.243380,-1.053677,-0.004799,0.006724,0.995380
2011-09-26T14:01:22.741417,40,0.116430,0.227492,-1.049629,-0.004973,0.007407,0.995854
2011-09-26T14:01:22.751417,50,0.139870,0.211605,-1.045581,-0.005147,0.008089,0.996328
2011-09-26T14:01:22.761417,60,0.163311,0.195718,-1.041532,-0.005321,0.008771,0.996802
2011-09-26T14:01:22.771417,70,0.186751,0.179831,-1.037484,-0.005496,0.009454,0.997276
2011-09-26T14:01:22.781417,80,0.210192,0.163943,-1.033436,-0.005670,0.010136,0.997751
2011-09-26T14:01:22.791417,90,0.233633,0.148056,-1.029387,-0.005844,0.010818,0.998225
2011-09-26T14:01:22.801417,100,0.257073,0.132169,-1.025339,-0.006018,0.011501,0.998699
2011-09-26T14:01:22.811417,110,0.271603,0.129952,-1.028322,-0.005981,0.010905,0.999121
2011-09-26T14:01:22.821417,120,0.286132,0.127736,-1.031306,-0.005944,0.010309,0.999543
2011-09-26T14:01:22.831417,130,0.300660,0.125521,-1.034290,-0.005906,0.009714,0.999965
2011-09-26T14:01:22.841417,140,0.315189,0.123305,-1.037274,-0.005869,0.009118,1.000387
2011-09-26T14:01:22.851417,150,0.329718,0.121089,-1.040259,-0.005832,0.008522,1.000810
2011-09-26T14:01:22.861417,160,0.344247,0.118874,-1.043243,-0.005795,0.007926,1.001232
2011-09-26T14:01:22.871417,170,0.358776,0.116658,-1.046227,-0.005757,0.007331,1.001654
2011-09-26T14:01:22.881417,180,0.373304,0.114443,-1.049211,-0.005720,0.006735,1.002076
2011-09-26T14:01:22.891417,190,0.387833,0.112227,-1.052195,-0.005683,0.006139,1.002498
2011-09-26T14:01:22.901417,200,0.402362,0.110012,-1.055179,-0.005646,0.005543,1.002920
2011-09-26T14:01:22.911417,210,0.416889,0.107798,-1.058162,-0.005608,0.004948,1.003343
2011-09-26T14:01:22.921417,220,0.410164,0.126283,-1.047984,-0.005939,0.005526,1.002969
2011-09-26T14:01:22.931417,230,0.403439,0.144767,-1.037806,-0.006270,0.006105,1.002595
2011-09-26T14:01:22.941417,240,0.396714,0.163252,-1.027628,-0.006601,0.006683,1.002221
2011-09-26T14:01:22.951417,250,0.389990,0.181736,-1.017451,-0.006932,0.007261,1.001847
2011-09-26T14:01:22.961417,260,0.383265,0.200221,-1.007273,-0.007263,0.007840,1.001473
2011-09-26T14:01:22.971417,270,0.376540,0.218706,-0.997095,-0.007593,0.008418,1.001099
2011-09-26T14:01:22.981417,280,0.369815,0.237190,-0.986918,-0.007924,0.008997,1.000726
2011-09-26T14:01:22.991417,290,0.363091,0.255675,-0.976740,-0.008255,0.009575,1.000352
2011-09-26T14:01:23.001417,300,0.356366,0.274159,-0.966562,-0.008586,0.010154,0.999978
2011-09-26T14:01:23.011417,310,0.349641,0.292644,-0.956384,-0.008917,0.010732,0.999604
2011-09-26T14:01:23.021417,320,0.355464,0.288967,-0.925645,-0.008764,0.011690,0.999359
2011-09-26T14:01:23.031417,330,0.361307,0.285256,-0.894874,-0.008612,0.012648,0.999115
2011-09-26T14:01:23.041417,340,0.367150,0.281544,-0.864102,-0.008459,0.013607,0.998870
2011-09-26T14:01:23.051417,350,0.372994,0.277832,-0.833330,-0.008306,0.014565,0.998626
2011-09-26T14:01:23.061417,360,0.378837,0.274120,-0.802558,-0.008153,0.015523,0.998381
2011-09-26T14:01:23.071417,370,0.384680,0.270409,-0.771787,-0.008000,0.016482,0.998136
2011-09-26T14:01:23.081417,380,0.390523,0.266697,-0.741015,-0.007847,0.017440,0.997892
2011-09-26T14:01:23.091417,390,0.396366,0.262985,-0.710243,-0.007694,0.018399,0.997647
2011-09-26T14:01:23.101417,400,0.402209,0.259273,-0.679471,-0.007541,0.019357,0.997403
