pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-26T14:01:22.701417,0,49.0283797,8.3576200,113395,2078.6000000,-6126.5000000,-12.9000000,3,8,0
2011-09-26T14:01:22.801417,100,49.0283816,8.3576116,113398,2091.9000000,-6127.9000000,-10.8000000,3,8,1
2011-09-26T14:01:22.901417,200,49.0283837,8.3576023,113403,2106.2000000,-6128.9000000,-13.6000000,3,8,2
2011-09-26T14:01:23.001417,300,49.0283856,8.3575938,113406,2123.6000000,-6127.6000000,-12.9000000,3,8,3
2011-09-26T14:01:23.101417,400,49.0283876,8.3575853,113408,2132.0000000,-6128.1000000,-12.5000000,3,8,4
2011-09-26T14:01:23.201417,500,49.0283897,8.3575760,113407,2133.7000000,-6133.3000000,-4.2000000,3,8,5
2011-09-26T14:01:23.301417,600,49.0283916,8.3575676,113406,2144.7000000,-6136.6000000,-3.1000000,3,8,6
2011-09-26T14:01:23.401417,700,49.0283937,8.3575583,113405,2158.4000000,-6135.2000000,-5.5000000,3,8,7
2011-09-26T14:01:23.501417,800,49.0283957,8.3575498,113404,2152.5000000,-6135.9000000,-7.4000000,3,8,8
2011-09-26T14:01:23.601417,900,49.0283976,8.3575413,113404,2132.3000000,-6134.9000000,-6.2000000,3,8,9
2011-09-26T14:01:23.701417,1000,49.0283995,8.3575329,113405,2113.0000000,-6125.6000000,-9.5000000,3,9,10
2011-09-26T14:01:23.801417,1100,49.0284016,8.3575236,113410,2105.5000000,-6113.5000000,-6.6000000,3,9,11
2011-09-26T14:01:23.901417,1200,49.0284035,8.3575152,113413,2099.1000000,-6101.2000000,1.8000000,3,9,12
2011-09-26T14:01:24.001417,1300,49.0284054,8.3575068,113416,2086.0000000,-6092.8000000,4.8000000,3,9,13
2011-09-26T14:01:24.101417,1400,49.0284074,8.3574976,113416,2066.2000000,-6091.9000000,13.3000000,3,9,14
2011-09-26T14:01:24.201417,1500,49.0284093,8.3574892,113417,2052.8000000,-6088.3000000,14.2000000,3,9,15
2011-09-26T14:01:24.301417,1600,49.0284111,8.3574809,113417,2039.8000000,-6086.6000000,11.7000000,3,9,16
2011-09-26T14:01:24.401417,1700,49.0284131,8.3574717,113416,2032.4000000,-6085.3000000,12.9000000,3,9,17
2011-09-26T14:01:24.501417,1800,49.0284149,8.3574633,113413,2032.4000000,-6080.0000000,18.0000000,3,9,18
2011-09-26T14:01:24.601417,1900,49.0284168,8.3574550,113407,2030.3000000,-6077.9000000,17.4000000,3,9,19
2011-09-26T14:01:24.701417,2000,49.0284187,8.3574459,113398,2015.6000000,-6081.1000000,17.9000000,3,9,20
2011-09-26T14:01:24.801417,2100,49.0284205,8.3574375,113392,2002.9000000,-6083.7000000,13.3000000,3,9,21
2011-09-26T14:01:24.901417,2200,49.0284223,8.3574292,113388,2001.9000000,-6081.0000000,-5.1000000,3,9,22
2011-09-26T14:01:25.001417,2300,49.0284243,8.3574201,113387,2005.0000000,-6077.7000000,-19.8000000,3,9,23
2011-09-26T14:01:25.101417,2400,49.0284261,8.3574118,113382,1995.6000000,-6073.9000000,-16.4000000,3,9,24
2011-09-26T14:01:25.201417,2500,49.0284280,8.3574027,113379,1980.2000000,-6071.4000000,-6.0000000,3,9,25
2011-09-26T14:01:25.301417,2600,49.0284298,8.3573944,113376,1973.2000000,-6067.6000000,5.3000000,3,9,26
2011-09-26T14:01:25.401417,2700,49.0284316,8.3573861,113372,1972.5000000,-6063.3000000,9.9000000,3,9,27
2011-09-26T14:01:25.501417,2800,49.0284335,8.3573770,113366,1961.0000000,-6065.1000000,8.1000000,3,9,28
2011-09-26T14:01:25.601417,2900,49.0284352,8.3573687,113362,1953.9000000,-6064.3000000,5.9000000,3,9,29
2011-09-26T14:01:25.701417,3000,49.0284370,8.3573604,113359,1953.7000000,-6057.1000000,-4.1000000,3,9,30
2011-09-26T14:01:25.801417,3100,49.0284389,8.3573513,113357,1955.5000000,-6047.3000000,-8.4000000,3,9,31
2011-09-26T14:01:25.901417,3200,49.0284407,8.3573431,113354,1955.3000000,-6027.6000000,-4.3000000,3,9,32
2011-09-26T14:01:26.001417,3300,49.0284424,8.3573349,113349,1954.5000000,-6008.2000000,-1.2000000,3,9,33
2011-09-26T14:01:26.101417,3400,49.0284444,8.3573259,113346,1948.8000000,-5987.6000000,-4.2000000,3,9,34
2011-09-26T14:01:26.201417,3500,49.0284461,8.3573177,113342,1949.8000000,-5962.6000000,-4.5000000,3,9,35
2011-09-26T14:01:26.301417,3600,49.0284479,8.3573096,113340,1953.4000000,-5938.3000000,-10.1000000,3,9,36
2011-09-26T14:01:26.401417,3700,49.0284498,8.3573007,113337,1950.9000000,-5913.9000000,-13.3000000,3,9,37
2011-09-26T14:01:26.501417,3800,49.0284516,8.3572926,113334,1955.4000000,-5888.2000000,-11.9000000,3,9,38
2011-09-26T14:01:26.601417,3900,49.0284533,8.3572846,113332,1964.2000000,-5862.4000000,-15.4000000,3,9,39
2011-09-26T14:01:26.701417,4000,49.0284553,8.3572757,113329,1962.8000000,-5841.4000000,-11.0000000,3,9,40
2011-09-26T14:01:26.801417,4100,49.0284570,8.3572677,113327,1961.0000000,-5822.7000000,-4.9000000,3,9,41
2011-09-26T14:01:26.901417,4200,49.0284588,8.3572597,113326,1977.5000000,-5797.3000000,-5.4000000,3,9,42
2011-09-26T14:01:27.001417,4300,49.0284608,8.3572510,113325,2012.9000000,-5763.6000000,-1.9000000,3,9,43
2011-09-26T14:01:27.101417,4400,49.0284626,8.3572431,113323,2036.2000000,-5732.4000000,8.4000000,3,9,44
2011-09-26T14:01:27.201417,4500,49.0284644,8.3572353,113320,2049.7000000,-5701.5000000,12.5000000,3,9,45
2011-09-26T14:01:27.301417,4600,49.0284664,8.3572267,113317,2061.2000000,-5666.8000000,16.6000000,3,9,46
2011-09-26T14:01:27.401417,4700,49.0284683,8.3572189,113313,2078.2000000,-5628.0000000,22.7000000,3,9,47
2011-09-26T14:01:27.501417,4800,49.0284702,8.3572113,113309,2084.4000000,-5588.8000000,24.5000000,3,9,48
2011-09-26T14:01:27.601417,4900,49.0284722,8.3572029,113308,2086.7000000,-5541.6000000,14.1000000,3,9,49
2011-09-26T14:01:27.701417,5000,49.0284741,8.3571954,113308,2088.0000000,-5481.5000000,6.4000000,3,9,50
2011-09-26T14:01:27.801417,5100,49.0284761,8.3571872,113310,2091.9000000,-5399.7000000,-9.8000000,3,9,51
2011-09-26T14:01:27.901417,5200,49.0284780,8.3571799,113313,2081.2000000,-5321.2000000,-19.6000000,3,9,52
2011-09-26T14:01:28.001417,5300,49.0284799,8.3571727,113315,2069.2000000,-5238.0000000,-18.5000000,3,9,53
2011-09-26T14:01:28.101417,5400,49.0284819,8.3571650,113316,2058.0000000,-5133.9000000,-13.5000000,3,9,54
