pc_time,ts_ms,lat,lon,height_mm,velN,velE,velD,fixType,numSV,counter
2011-09-26T13:24:51.660923,0,49.0664780,8.4038247,112275,10208.1000000,-12344.0000000,68.8000000,3,13,0
2011-09-26T13:24:51.760923,100,49.0664870,8.4038076,112277,10145.9000000,-12387.7000000,74.2000000,3,13,1
2011-09-26T13:24:51.860923,200,49.0664958,8.4037905,112286,10086.3000000,-12424.6000000,79.6000000,3,13,2
2011-09-26T13:24:51.960923,300,49.0665056,8.4037717,112287,10018.2000000,-12465.8000000,89.3000000,3,13,3
2011-09-26T13:24:52.060923,400,49.0665144,8.4037545,112289,9954.3000000,-12510.6000000,83.5000000,3,13,4
2011-09-26T13:24:52.160923,500,49.0665232,8.4037372,112290,9886.2000000,-12578.8000000,64.5000000,3,13,5
2011-09-26T13:24:52.260923,600,49.0665327,8.4037180,112293,9802.9000000,-12661.2000000,84.7000000,3,13,6
2011-09-26T13:24:52.360923,700,49.0665413,8.4037005,112290,9720.8000000,-12738.8000000,138.3000000,3,13,7
2011-09-26T13:24:52.460923,800,49.0665498,8.4036829,112282,9645.8000000,-12818.2000000,151.9000000,3,13,8
2011-09-26T13:24:52.560923,900,49.0665591,8.4036634,112274,9569.3000000,-12894.5000000,173.7000000,3,13,9
2011-09-26T13:24:52.660923,1000,49.0665676,8.4036456,112265,9497.6000000,-12959.3000000,191.4000000,3,13,10
2011-09-26T13:24:52.760923,1100,49.0665758,8.4036277,112264,9427.7000000,-13025.2000000,193.2000000,3,13,11
2011-09-26T13:24:52.860923,1200,49.0665849,8.4036079,112253,9344.3000000,-13094.2000000,195.4000000,3,13,12
2011-09-26T13:24:52.960923,1300,49.0665931,8.4035898,112248,9270.6000000,-13151.3000000,187.6000000,3,13,13
2011-09-26T13:24:53.060923,1400,49.0666021,8.4035699,112236,9194.2000000,-13207.2000000,186.0000000,3,13,14
2011-09-26T13:24:53.160923,1500,49.0666102,8.4035517,112232,9143.1000000,-13251.5000000,162.6000000,3,13,15
2011-09-26T13:24:53.260923,1600,49.0666182,8.4035334,112230,9116.1000000,-13291.1000000,142.4000000,3,13,16
2011-09-26T13:24:53.360923,1700,49.0666271,8.4035133,112226,9099.6000000,-13311.6000000,186.1000000,3,13,17
2011-09-26T13:24:53.460923,1800,49.0666351,8.4034950,112209,9080.2000000,-13322.2000000,267.1000000,3,13,18
2011-09-26T13:24:53.560923,1900,49.0666432,8.4034766,112183,9036.0000000,-13340.3000000,332.9000000,3,13,19
2011-09-26T13:24:53.660923,2000,49.0666519,8.4034564,112151,8976.0000000,-13374.9000000,353.3000000,3,13,20
2011-09-26T13:24:53.760923,2100,49.0666598,8.4034380,112131,8943.5000000,-13400.7000000,315.6000000,3,14,21
2011-09-26T13:24:53.860923,2200,49.0666676,8.4034195,112117,8920.7000000,-13423.3000000,281.5000000,3,14,22
2011-09-26T13:24:53.960923,2300,49.0666763,8.4033992,112101,8903.1000000,-13442.7000000,263.0000000,3,14,23
2011-09-26T13:24:54.060923,2400,49.0666842,8.4033807,112089,8879.4000000,-13461.1000000,270.7000000,3,14,24
2011-09-26T13:24:54.160923,2500,49.0666920,8.4033621,112071,8850.2000000,-13475.3000000,278.5000000,3,14,25
2011-09-26T13:24:54.260923,2600,49.0667006,8.4033417,112054,8819.5000000,-13485.5000000,282.8000000,3,14,26
2011-09-26T13:24:54.360923,2700,49.0667084,8.4033231,112041,8805.4000000,-13499.7000000,240.0000000,3,14,27
2011-09-26T13:24:54.460923,2800,49.0667170,8.4033027,112035,8804.1000000,-13516.9000000,189.2000000,3,14,28
2011-09-26T13:24:54.560923,2900,49.0667248,8.4032841,112028,8804.3000000,-13527.0000000,188.6000000,3,14,29
2011-09-26T13:24:54.660923,3000,49.0667326,8.4032655,112021,8802.6000000,-13532.4000000,209.5000000,3,14,30
2011-09-26T13:24:54.760923,3100,49.0667411,8.4032450,112016,8795.4000000,-13542.3000000,219.7000000,3,12,31
2011-09-26T13:24:54.860923,3200,49.0667489,8.4032264,112007,8789.6000000,-13551.3000000,212.2000000,3,12,32
2011-09-26T13:24:54.960923,3300,49.0667566,8.4032078,112002,8794.4000000,-13566.6000000,195.0000000,3,12,33
2011-09-26T13:24:55.060923,3400,49.0667652,8.4031872,111993,8801.1000000,-13594.1000000,175.8000000,3,12,34
2011-09-26T13:24:55.160923,3500,49.0667730,8.4031685,111982,8798.5000000,-13604.8000000,246.1000000,3,12,35
2011-09-26T13:24:55.260923,3600,49.0667808,8.4031498,111957,8782.2000000,-13611.4000000,333.8000000,3,12,36
2011-09-26T13:24:55.360923,3700,49.0667894,8.4031292,111930,8783.2000000,-13625.6000000,321.4000000,3,12,37
2011-09-26T13:24:55.460923,3800,49.0667972,8.4031104,111905,8784.2000000,-13648.1000000,289.5000000,3,12,38
2011-09-26T13:24:55.560923,3900,49.0668059,8.4030897,111883,8789.0000000,-13669.4000000,266.4000000,3,12,39
2011-09-26T13:24:55.660923,4000,49.0668137,8.4030709,111862,8794.5000000,-13687.5000000,272.3000000,3,12,40
2011-09-26T13:24:55.760923,4100,49.0668216,8.4030521,111839,8797.5000000,-13691.3000000,309.4000000,3,13,41
2011-09-26T13:24:55.860923,4200,49.0668302,8.4030315,111805,8790.3000000,-13682.7000000,401.7000000,3,13,42
2011-09-26T13:24:55.960923,4300,49.0668380,8.4030127,111769,8761.3000000,-13675.4000000,423.3000000,3,13,43
2011-09-26T13:24:56.060923,4400,49.0668458,8.4029939,111741,8750.0000000,-13671.9000000,379.0000000,3,13,44
2011-09-26T13:24:56.160923,4500,49.0668543,8.4029733,111728,8746.2000000,-13676.4000000,240.3000000,3,13,45
2011-09-26T13:24:56.260923,4600,49.0668621,8.4029545,111726,8749.2000000,-13679.3000000,184.3000000,3,14,46
2011-09-26T13:24:56.360923,4700,49.0668699,8.4029357,111709,8737.5000000,-13678.3000000,205.2000000,3,14,47
2011-09-26T13:24:56.460923,4800,49.0668785,8.4029151,111688,8711.3000000,-13675.3000000,239.3000000,3,14,48
2011-09-26T13:24:56.560923,4900,49.0668863,8.4028963,111661,8687.0000000,-13665.3000000,278.4000000,3,14,49
2011-09-26T13:24:56.660923,5000,49.0668940,8.4028776,111637,8652.0000000,-13665.5000000,293.8000000,3,14,50
2011-09-26T13:24:56.760923,5100,49.0669025,8.4028569,111612,8618.0000000,-13670.4000000,283.3000000,3,14,51
2011-09-26T13:24:56.860923,5200,49.0669101,8.4028382,111584,8588.0000000,-13671.9000000,297.7000000,3,14,52
2011-09-26T13:24:56.960923,5300,49.0669186,8.4028175,111553,8558.3000000,-13676.4000000,312.1000000,3,14,53
2011-09-26T13:24:57.060923,5400,49.0669262,8.4027988,111525,8529.8000000,-13680.7000000,327.8000000,3,14,54
2011-09-26T13:24:57.160923,5500,49.0669337,8.4027799,111494,8484.7000000,-13686.4000000,365.3000000,3,14,55
2011-09-26T13:24:57.260923,5600,49.0669420,8.4027593,111455,8433.0000000,-13701.3000000,372.8000000,3,14,56
2011-09-26T13:24:57.360923,5700,49.0669495,8.4027404,111426,8389.7000000,-13715.1000000,359.4000000,3,14,57
2011-09-26T13:24:57.460923,5800,49.0669570,8.4027216,111396,8353.4000000,-13724.9000000,349.2000000,3,14,58
2011-09-26T13:24:57.560923,5900,49.0669651,8.4027009,111369,8302.1000000,-13732.1000000,348.8000000,3,14,59
2011-09-26T13:24:57.660923,6000,49.0669724,8.4026820,111341,8233.5000000,-13730.1000000,350.8000000,3,14,60
2011-09-26T13:24:57.760923,6100,49.0669797,8.4026632,111312,8145.6000000,-13724.0000000,351.5000000,3,14,61
2011-09-26T13:24:57.860923,6200,49.0669875,8.4026425,111280,8037.4000000,-13695.1000000,358.0000000,3,14,62
2011-09-26T13:24:57.960923,6300,49.0669946,8.4026238,111247,7932.2000000,-13659.7000000,367.1000000,3,14,63
2011-09-26T13:24:58.060923,6400,49.0670022,8.4026032,111221,7821.8000000,-13628.5000000,318.5000000,3,14,64
2011-09-26T13:24:58.160923,6500,49.0670090,8.4025845,111197,7707.0000000,-13586.7000000,332.9000000,3,14,65
2011-09-26T13:24:58.260923,6600,49.0670158,8.4025660,111166,7583.7000000,-13511.9000000,415.8000000,3,14,66
2011-09-26T13:24:58.360923,6700,49.0670231,8.4025458,111123,7438.0000000,-13432.7000000,446.2000000,3,14,67
2011-09-26T13:24:58.460923,6800,49.0670295,8.4025275,111091,7308.5000000,-13362.8000000,400.4000000,3,14,68
2011-09-26T13:24:58.560923,6900,49.0670359,8.4025092,111062,7175.9000000,-13292.1000000,363.5000000,3,14,69
2011-09-26T13:24:58.660923,7000,49.0670427,8.4024893,111031,7032.5000000,-13200.6000000,361.6000000,3,13,70
2011-09-26T13:24:58.760923,7100,49.0670489,8.4024713,111003,6918.8000000,-13127.1000000,336.8000000,3,13,71
2011-09-26T13:24:58.860923,7200,49.0670549,8.4024534,110979,6817.4000000,-13065.5000000,296.6000000,3,13,72
2011-09-26T13:24:58.960923,7300,49.0670615,8.4024338,110953,6726.4000000,-12990.7000000,291.8000000,3,13,73
2011-09-26T13:24:59.060923,7400,49.0670674,8.4024161,110924,6637.8000000,-12910.9000000,362.3000000,3,13,74
2011-09-26T13:24:59.160923,7500,49.0670737,8.4023967,110886,6552.7000000,-12824.3000000,416.5000000,3,14,75
2011-09-26T13:24:59.260923,7600,49.0670795,8.4023792,110848,6485.8000000,-12771.0000000,427.3000000,3,14,76
2011-09-26T13:24:59.360923,7700,49.0670851,8.4023617,110810,6436.6000000,-12718.1000000,421.8000000,3,14,77
2011-09-26T13:24:59.460923,7800,49.0670914,8.4023426,110764,6405.5000000,-12664.5000000,430.3000000,3,14,78
